MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1068165105,The Kansai Electric Power,2000-11-28,,,181.5,,,-9,Electric utility company,0.880,,,Non-callable to,4.1,484602,Y,,,,,,,,,,,0.880% Bonds due '04,,,Tokyo 1,9503,,,,2001-06-25,,,-3167,0.035,0.390,,,,Electric Service,2001-06-25,484602,,,,,,,,,,,,JPOTC,JPOTC,,,Aa2,,0.002,0.030,Japanese Public,,,,Japan,M,,100.000,14969,No,,,181.5,181.5,,,2004-12-24,,,,,,0.028,0.31,,,Bonds,6483489,,,14969,,,,,,,"Combination utilities, nec",4939,,,None,,,,,,,Foreign,9503,,181.5,,0.708,,0.00,0.050,484602,6483489,4939,,0.88,2000,,,Y,1014259.0,997789.0,,,Primary Business not Hi-Tech,4939/4911/7359/1731/8711/4931 /4841/8748/6531,2025-12-01,2025-06-01,,,2000-12-22,2000-11-29,,,,,,,,
1068166105,The Chugoku Elec Power Co Inc,2000-11-24,,,135.9,,,-18,Elec utility,1.930,,,Non-callable to,12.2,171271,Y,,,,,,,,,,,1.930% Bonds due '12,,,Tokyo 1,9504,,,,2001-06-25,,,-3167,0.032,0.355,,,,Electric Service,2001-06-25,171271,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,14959,No,,,135.9,135.9,,,2012-12-25,,,,,,0.023,0.255,,,Bonds,6195900,,,14959,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9504,,135.9,,0.482,,0.00,0.050,171271,6195900,4911,,1.93,2000,,,Y,1014260.0,997790.0,,,Data Commun(Exclude networking|Other Computer Systems,4911/4924/4961/4931/4899/7375 /4813/7373/8711/6531/7699,2025-12-01,2025-06-01,,,2000-11-24,2000-11-24,,,,,,,,
1068167105,Kyushu Electric Power Co Inc,2000-11-27,,,135.48,,,-7,Electric utility,0.700,,,Non-callable to,3.1,501588,Y,,,,,,,,,,,0.700% Bonds due '03,,,Tokyo 1,9508,,,,2001-06-25,,,-3167,0.035,0.39,,,,Electric Service,2001-06-25,501588,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.002,0.030,Japanese Public,,,,Japan,M,,100.000,14963,No,,,135.48,135.48,,,2003-12-25,,,,,,0.028,0.31,,,Bonds,6499806,,,14963,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9508,,135.48,,0.528,,0.00,0.050,501588,6499806,4911,,0.70,2000,,,Y,1014261.0,997791.0,,,Primary Business not Hi-Tech|Telephone Interconnect Equip,4911/4939/1731/3669/6531/8711 /4813/8361/4924/4953/5063/8051,2025-12-01,2025-06-01,,,2000-12-18,2000-11-28,,,,,,,,
1068168105,Nichimen Corp,2000-11-27,,,180.64,,,112,"Domestic,intl whl trading co",2.100,,,Non-callable to,4.1,65369Q,Y,,,,,,,,,,,2.100% Bonds due '04,,,Tokyo 1,8004,,,,2001-06-14,,,,0.0540,0.6,,,,Wholesale,2001-06-14,65369Q,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14958,No,,,180.64,180.64,,,2004-12-14,,,,,,0.045,0.5,,,Bonds,6638568,,,14958,,,,,,,"Durable goods, nec",5099,,,None,,,,,,,Foreign,8004,,180.64,,1.084,,0.0,0.05,65369Q,6638568,5099,,2.10,2000,,,Y,1014262.0,997792.0,,,Primary Business not Hi-Tech,5099/5199/4731/5162/5169/5082 /5084/5074/5031,2014-12-01,2014-06-01,,,2000-12-12,2000-11-28,,,,,,,,
1068169105,Godo Shusei Co,2000-11-27,,,45.16,,,85,"Mnfr,ret alcholic beverages",2.000,,,Non-callable to,5.1,38029T,Y,,,,,,,,,,,2.000% Bonds due '05,,,Tokyo 1,2533,,,,2001-06-13,,,-12863,0.0360,0.4,,,,Manufacturing,2001-06-13,38029T,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14957,No,,,45.16,45.16,,,2005-12-13,,,,,,0.027,0.3,,,Bonds,6374301,,,14957,,,,,,,Distilled and blended liquors,2085,,,None,,,,,,,Foreign,2533,,45.16,,0.181,,0.0,0.05,38029T,6374301,2085,,2.00,2000,,,Y,1014263.0,997793.0,,,Primary Business not Hi-Tech,2085/5182,2013-12-01,2013-06-01,,,2000-11-27,2000-11-27,,,,,,,,
1068171106,The Nanto Bank Ltd,2000-11-29,,,134.865,,,,Commercial Banking,1.000,,,Non-callable to,2.3,63015B,Y,,2001-01-04,2003-03-28,373,,2681,,,,,1.000% Convertible Bds due '03,,,Tokyo 1,8367,,,,2001-03-31,,,-9345,0.153,1.7000,,,,Commercial Bank,2001-03-31,63015B,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.035,0.400,Japanese Public,,,,Japan,M,,100.000,14952,No,,,134.865,134.865,,,2003-03-31,,,,,,0.103,1.15,,,Convertible Bds,6621524,,,14952,,,,,,,Banks,6000,,,None,,,,,,,Foreign,8367,,134.865,,2.293,,0.013,0.150,63015B,6621524,6000,,1.00,2000,,,Y,1013922.0,997452.0,,,Primary Business not Hi-Tech,6000,2031-03-01,2030-09-01,,,2000-12-07,2000-11-22,,,,,,,,
1068174001,Norddeutsche Landesbk,2000-11-14,,No,250,,,,Investment bank,Floats,,,Non-callable to,1.5,65551R,US,65556LDD3,,,,,,,,,,Flt Rte CDs due '02,,,,,,,,,,,,,,,,,Investment Bank,,65555Q,,,,,,,,,,,,OTC,OTC,,,Aa1,,,,U.S. Public,,,,Germany,M,,100.000,14930,No,,,250,250,,,2002-05-16,,,,,,,,,,Flt Rte CDs,,,,14930,,,,,,,"Security brokers, dealers, and flotation companies",6211,,,None,,,,,,,Foreign,,,250,,,,,,65555Q,,6000,,Floa,2000,,,Y,1484814.0,1383582.0,,,Primary Business not Hi-Tech,6211,,,,,,,,,,,,,,
1068179001,"Bayerische Landesbk,NY Branch",2000-11-14,,No,175,,,,Commercial bank,Floats,,,Non-callable to,2,072738,US,07274RCJ1,,,,,,,,,,Flt Rte CDs due '02,,,,,,,,,,,,,,,,,Commercial Bank,,07273Q,,,,US07274RCJ14,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,,,,United States,M,,100.000,14930,No,,,175,175,,,2002-11-18,,,,,,,,,,Flt Rte CDs,,,,14930,,,,,,,National commercial banks,6021,,,None,,,,,,,New York,,,175,,,,,,07288C,,6000,,Floa,2000,,,Y,1484815.0,1383583.0,,,Primary Business not Hi-Tech,6021,,,,,,,,,,,,,,
1068186105,ORIX Corp,2000-11-22,,,90.66,,,21,Pvd financial services,1.000,,,Non-callable to,3,686330,Y,,,,,,,,,,,1.000% Bonds due '03,,,Tokyo 1,8591,,,,2001-06-08,,,1568,0.041,0.450,,,,Credit Inst.,2001-06-08,686330,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,14952,No,,,90.66,90.66,,,2003-12-08,,,,,,0.032,0.35,,,Bonds,6661144,,,14952,,,,,,,Misc business credit,6159,,,None,,,,,,,Foreign,8591,,90.66,,0.408,,0.00,0.050,686330,6661144,6159,,1.00,2000,,,Y,1014264.0,997794.0,,,Primary Business not Hi-Tech,6159/6289/6282/6141/7515/6531 /6514/6512/6163/6311/6411/6211 /6798/6111/7514/7359,2008-12-01,2008-06-01,,,2000-12-07,2000-11-22,,,,,,,,
1068187001,Emerson Electric Co,2000-11-14,,No,30,,,,"Instruments and Related Products Manufacturing For Measuring, Displaying, Controlling Variables",Floats,99,-1,Non-callable un,10.1,291011,US,29101LAY6,,,,,,,,,466,Mdm-Trm Fl Nts due '40,EMR,,New York,EMR,2000,1999-08-06,,,,,,10.000,1.000,,,,Manufacturing,,291011,,,,US29101LAY65,,,,,,,,OTC,OTC,,,Aa1,,Comb.,Comb.,U.S. Public,,,,United States,2010-11-27,,100.000,14941,No,,,30,30,,,2040-11-27,,,,,,,,,,Mdm-Trm Fl Nts,2313405,,,14941,,,,,,,Process control instruments,3823,,,None,,,,,,,Missouri,EMR,,30,,0.3,,Comb.,Comb.,291011,2313405,3823,,Floa,2000,,10,Y,1484816.0,1383584.0,,,Semiconductors|Process Control Systems|Data Commun(Exclude networking|Telephone Interconnect Equip,3823/3679/3621/3634/3825/3824 /3646/3585/3545/3812/3669/3639 /5063/5065,,,2037-11-27,1940-11-27,2000-11-27,2000-11-27,,,,,,,,
1068202001,Household Finance Corp,2000-11-10,,No,100,,,,Pvd financial services,Floats,,,Non-callable to,1.5,441812,US,,,,,,,,,,58,Mdm-Trm Fl Nts due '02,,,,HI,10000,2000-09-13,,,,,,0.430,0.043,,,,Credit Inst.,,441815,,,,,,,,,,,,OTC,OTC,,,A2,,Comb.,Comb.,U.S. Public,,,,United States,M,,100.000,14930,No,,,100,100,,,2002-05-16,,,,,,,,,,Mdm-Trm Fl Nts,,,,14930,,,,,,,Personal credit institutions,6141,441812,,None,,,,,,,Illinois,,,100,,0.043,,Comb.,Comb.,441815,0540528,6141,,Floa,2000,,,Y,1484821.0,1383589.0,,,Primary Business not Hi-Tech,6141/5331/3429,,,,,2000-11-27,2000-11-27,,,,,,,,
1068207001,Salomon Smith Barney Holdings,2000-11-14,,No,90,,,,Investment bank,Floats,,,Non-callable to,3,79549B,US,79548EFU1,,,,,,,,,1113,Mdm-Trm Fl Nts due '03,DSB,,,C,11710.3,1997-10-28,,,,,,2.500,0.250,,,,Investment Bank,,172967,,,,US79548EFU10,,,,,,,,OTC,OTC,,,Aa3,,Comb.,Comb.,U.S. Public,,,,United States,M,,Market,14931,No,,,90,90,,,2003-11-17,,,,,,,,,,Mdm-Trm Fl Nts,,,,14931,,,,,,,"Security brokers, dealers, and flotation companies",6211,79549B,,None,,,,,,,New York,,,90,,0.225,,Comb.,Comb.,172967,2297907,6021,,Floa,2000,,,Y,1484817.0,1383585.0,,,Primary Business not Hi-Tech,6211/6282/6221/6153/6722/6726 /6799,,,,,2000-12-01,2000-12-01,,,,,,,,
1068208081,Vicunha Nordeste SA Industria,2000-11-22,,,51.76,,,,"Own,op yarn spinning mills",Floats,100.3,0.3,Non-callable un,0.2,92646Y,BR,,,,,,,,,,,Float Rte Debs due '03,,,,,51.8,,,2001-10-02,,,,,,,,,Manufacturing,,92646Y,,,,,,,,,,,,DEBEN,DEBEN,,,NR,,,,Brazil Public,,,,Brazil,2001-02-04,,100.000,,No,,,51.76,51.76,,,2003-10-02,,,,,,,,,,Float Rte Debs,B15Y0G9,,,,,,,,,,Yarn spinning mills,2281,,,None,,,,,,,Foreign,,,51.76,,,,,,92646Y,B15Y0G9,2281,,Floa,2000,,0.2,Y,1537649.0,1525983.0,,,Primary Business not Hi-Tech,2281,,,2001-02-04,2001-02-04,,,,,,,,,,
1068209001,Salomon Smith Barney Holdings,2000-11-14,,No,12,,,,Investment bank,Floats,,,Non-callable to,4.1,79549B,US,79548EFS6,,,,,,,,,1113,Mdm-Trm Fl Nts due '04,DSB,,,C,11710.3,1997-10-28,,,,,,3.000,0.300,,,,Investment Bank,,172967,,,,US79548EFS63,,,,,,,,OTC,OTC,,,Aa3,,Comb.,Comb.,U.S. Public,,,,United States,M,,100.000,14931,No,,,12,12,,,2004-11-17,,,,,,,,,,Mdm-Trm Fl Nts,,,,14931,,,,,,,"Security brokers, dealers, and flotation companies",6211,79549B,,None,,,,,,,New York,,,12,,0.036,,Comb.,Comb.,172967,2297907,6021,,Floa,2000,,,Y,1484818.0,1383586.0,,,Primary Business not Hi-Tech,6211/6282/6221/6153/6722/6726 /6799,,,,,2000-12-01,2000-12-01,,,,,,,,
1068211001,Salomon Smith Barney Holdings,2000-11-14,,No,19,,,,Investment bank,Floats,,,Non-callable to,3,79549B,US,79548EFT4,,,,,,,,,1113,Mdm-Trm Fl Nts due '03,DSB,,,C,11710.3,1997-10-28,,,,,,2.500,0.250,,,,Investment Bank,,172967,,,,US79548EFT47,,,,,,,,OTC,OTC,,,Aa3,,Comb.,Comb.,U.S. Public,,,,United States,M,,100.000,14931,No,,,19,19,,,2003-11-17,,,,,,,,,,Mdm-Trm Fl Nts,,,,14931,,,,,,,"Security brokers, dealers, and flotation companies",6211,79549B,,None,,,,,,,New York,,,19,,0.048,,Comb.,Comb.,172967,2297907,6021,,Floa,2000,,,Y,1484819.0,1383587.0,,,Primary Business not Hi-Tech,6211/6282/6221/6153/6722/6726 /6799,,,,,2000-12-01,2000-12-01,,,,,,,,
1068221001,Merrill Lynch & Co Inc,2000-11-14,,No,25,,,,"Pvd invest bkg,advisory svcs",Index,,,Non-callable to,7.1,590188,US,,,,,,,,,,160,MITTS due '07,MER,,New York,MER,15000,2000-06-07,,,,,-16801,30.000,3.000,,,,Investment Bank,,590188,,,,,,,,,,,,NASDQ,NASDQ,,,Aa3,,Comb.,Comb.,U.S. Public,,,,United States,M,,100.000,14934,No,,,25,25,,,2007-11-20,,,,,,,,,,MITTS,2580986,,,14934,,,,,,,"Security brokers, dealers, and flotation companies",6211,590188,,None,,,,,,,New York,MER,,25,,0.75,,Comb.,Comb.,590188,2580986,6211,,Inde,2000,,,Y,1484820.0,1383588.0,,,Primary Business not Hi-Tech,6211/6798/6411/6282/6712,,,,,2000-11-27,2000-11-27,,,,,,,,
1068224008,IndyMac HEML 2000-C,2000-11-16,,No,6.3,6.8,,,Mortgage bankers,7.990,,,Clean up Call,,45712Q,US,456606BJ0,,,,,,,,,930,7.990% Asset Bkd Certs due '31,,,,,2000,1998-05-01,,,,,,4.000,0.4,,,,Mortgage Bank,,45410R,,,,US456606BJ00,,,,,,,,OTC,OTC,,,Aa2,,Comb.,Comb.,U.S. Public,Mtg. Banker,Non-Mtg. Pass,,United States,,,99.982,14935,No,,,6.299,449.978,,,2031-12-15,,,,,,,,,,Asset Bkd Certs,,,,14935,,,,,,,Mortgage bankers and loan correspondents,6162,45712Q,,,,,,,,,Unknown,,,450,,0.025,,Comb.,Comb.,45410R,,6162,,8.01,2000,,,N,1207571.0,1125350.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-12-26,2000-12-26,,,,,,,Rev Cred/Home Eq,
1068227008,IndyMac HEML 2000-C,2000-11-16,,No,6.3,6.6,,,Mortgage bankers,8.380,,,Clean up Call,,45712Q,US,456606BK7,,,,,,,,,930,8.380% Asset Bkd Certs due '31,,,,,2000,1998-05-01,,,,,,5.000,0.5,,,,Mortgage Bank,,45410R,,,,US456606BK72,,,,,,,,OTC,OTC,,,A2,,Comb.,Comb.,U.S. Public,Mtg. Banker,Non-Mtg. Pass,,United States,,,99.965,14935,No,,,6.298,449.978,,,2031-12-15,,,,,,,,,,Asset Bkd Certs,,,,14935,,,,,,,Mortgage bankers and loan correspondents,6162,45712Q,,,,,,,,,Unknown,,,450,,0.032,,Comb.,Comb.,45410R,,6162,,8.41,2000,,,N,1207572.0,1125350.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-12-26,2000-12-26,,,,,,,Rev Cred/Home Eq,
1068228008,IndyMac HEML 2000-C,2000-11-16,,No,10.8,5.1,,,Mortgage bankers,Varies,,,Clean up Call,,45712Q,US,456606BN1,,,,,,,,,930,Asset Bkd Certs due '31,,,,,2000,1998-05-01,,,,,,4.000,0.4,,,,Mortgage Bank,,45410R,,,,US456606BN12,,,,,,,,OTC,OTC,,,Aa2,,Comb.,Comb.,U.S. Public,Mtg. Banker,Non-Mtg. Pass,,United States,,,100.000,14935,No,,,10.8,449.978,,,2031-12-15,,,,,,,,,,Asset Bkd Certs,,,,14935,,,,,,,Mortgage bankers and loan correspondents,6162,45712Q,,,,,,,,,Unknown,,,450,,0.043,,Comb.,Comb.,45410R,,6162,,Vari,2000,,,N,1207574.0,1125350.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-12-26,2000-12-26,,,,,,,Rev Cred/Home Eq,
1068230008,IndyMac HEML 2000-C,2000-11-16,,No,4.5,5.6,,,Mortgage bankers,8.980,,,Clean up Call,,45712Q,US,456606BL5,,,,,,,,,930,8.980% Asset Bkd Certs due '31,,,,,2000,1998-05-01,,,,,,7.000,0.7,,,,Mortgage Bank,,45410R,,,,,,,,,,,,OTC,OTC,,,Baa2,,Comb.,Comb.,U.S. Public,Mtg. Banker,Non-Mtg. Pass,,United States,,,99.978,14935,No,,,4.499,449.978,,,2031-12-15,,,,,,,,,,Asset Bkd Certs,,,,14935,,,,,,,Mortgage bankers and loan correspondents,6162,45712Q,,,,,,,,,Unknown,,,450,,0.032,,Comb.,Comb.,45410R,,6162,,9.01,2000,,,N,1207575.0,1125350.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-12-26,2000-12-26,,,,,,,Rev Cred/Home Eq,
1068231008,IndyMac HEML 2000-C,2000-11-16,,No,245.7,2.8,,,Mortgage bankers,Varies,,,Clean up Call,,45712Q,US,456606BM3,,,,,,,,,930,Asset Bkd Certs due '31,,,,,2000,1998-05-01,,,,,,2.250,0.225,,,,Mortgage Bank,,45410R,,,,US456606BM39,,,,,,,,OTC,OTC,,,Aaa,,Comb.,Comb.,U.S. Public,Mtg. Banker,Non-Mtg. Pass,,United States,,,100.000,14935,No,,,245.7,449.978,,,2031-12-15,,,,,,,,,,Asset Bkd Certs,,,,14935,,,,,,,Mortgage bankers and loan correspondents,6162,45712Q,,,,,,,,,Unknown,,,450,,0.553,,Comb.,Comb.,45410R,,6162,,Vari,2000,,,Y,1207577.0,1125350.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-12-26,2000-12-26,,,,,,,Rev Cred/Home Eq,
1068235001,Freddie Mac,2000-11-03,,No,50,,,142,Mtg sec fin co,7.200,100,,Non-callable un,1,313400,US,3129024Z9,,,,,,,,,,7.200% Medium-Term Nts due '05,FMCC,,OTC,FNM,,,,,,,,2.000,0.200,,,,Fedl Credit Agcy,,313400,,,,,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-11-14,,100.000,14928,No,,,50,100,,,2005-11-14,,,,,,1.5,0.15,,,Medium-Term Nts,2334150,,,14928,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,100,,0.1,,Comb.,Comb.,313400,2334150,6111,,7.20,2000,,1,N,1484330.0,1383123.0,,,Primary Business not Hi-Tech,6111,,,2001-11-14,2001-11-14,2000-11-27,2000-11-27,,,,,,,,
1068242001,Fannie Mae,2000-11-27,,No,50,,,151,Pvd loan svcs,7.125,100,,Non-callable un,1,313586,US,31364KZW3,,,,,,,,,,7.125% Medium-Term Nts due '05,FNMA,,New York,FNM,,,,,,,2922,2.000,0.200,,,,Fedl Credit Agcy,,313586,,,,US31364KZW34,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-12-05,,100.000,14949,No,,,50,50,,,2005-12-05,,,,,,1.5,0.15,,,Medium-Term Nts,2333889,,,14949,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,50,,0.1,,Comb.,Comb.,313586,2333889,6111,,7.12,2000,,1,Y,1484835.0,1383600.0,,,Primary Business not Hi-Tech,6111,,,2001-12-05,2001-12-05,2000-12-12,2000-12-12,,,,,,,,
1068244001,Freddie Mac,2000-11-01,,No,10,,,133,Mtg sec fin co,7.100,100,,Non-callable un,1,313400,US,3129024Q9,,,,,,,,,,7.100% Global Bonds due '05,FMCC,,OTC,FNM,,,,,,,,1.400,0.140,,,,Fedl Credit Agcy,,313400,,,,US3129024Q95,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-11-14,,100.000,14928,No,,,10,10,,,2005-11-14,,,,,,,,,,Global Bonds,2334150,,,14928,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,10,,0.014,,Comb.,Comb.,313400,2334150,6111,,7.10,2000,,1,Y,1484822.0,1383590.0,,,Primary Business not Hi-Tech,6111,,,2001-11-14,2001-11-14,2000-11-27,2000-11-27,,,,,,,,
1068250001,"Bank One,Chicago,Illinois",2000-11-14,,No,100,,,,Commercial bank,Floats,,,Non-callable to,2.5,06421J,US,06422NEB8,,,,,,,,,630,Mdm-Trm Fl Nts due '03,,,,CMB,10000,1999-02-23,,,,,,,,,,,Commercial Bank,,06423A,,,,US06422NEB82,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,100.000,14936,No,,,100,100,,,2003-04-22,,,,,,,,,,Mdm-Trm Fl Nts,,,,14936,,,,,,,National commercial banks,6021,,,None,,,,,,,Illinois,,,100,,,,,,16161A,2190385,6021,,Floa,2000,,,Y,1484823.0,1383591.0,,,Primary Business not Hi-Tech,6021/6022,,,,,2000-11-27,2000-11-27,,,,,,,,
1068261095,KPN NV,2000-11-19,,,264.509,,,,Provide telecomunication svcs,,,,,,780641,EUR,780641205,,,,,,,,,,"18,365,610.0 Ord/Common Shs.",KPN,,EuronextAM,KPN,,2000-11-06,,,,,,0.288,2.000,,,,Telephone Commun,,780641,No,,,NL0000009082,,,,,2000-11-06,,2000-11-19,AMSTR,AMSTR,,,,,0.050,0.350,Netherlands Publi,,,17529.1,Netherlands,,,17.000,14936,,14.802,18365610,264.509,3389.703,,,,,,,,,0.187,1.3,,,Ord/Common Shs.,5956078,Yes,Yes,14936,18365610,,,,No,,"Telephone communications, except radiotelephone",4813,780641,,,,,,,,,Foreign,KPN,236508562,3389.703,,5.29,,0.050,0.350,780641,5956078,4813,,0,2000,,,N,604181.0,604180.0,,,Internet Services & Software|Telecommunications Equipment|Cellular Communications|Satellite Communications,4813/4812/4899/7375,,,,,2000-11-18,2000-11-06,,,,,,,,
1068263100,Singapore Exchange,2000-11-15,,,47.223,,,,Stock exchange,,,,,,82958A,SG,,,,,,,,,,,"75,000,000.0 Ord/Common Shs.",SISE,,,,,2000-11-06,,,,,,0.017,2.75,,,,Investment Bank,,82958A,Yes,,,,,,,,2000-11-06,,2000-11-15,SINGP,SINGP,,,,,0.003,0.550,Singapore Public,,,,Singapore,,,1.100,14935,,6.152,,47.223,287.557,,,,,,,,,0.01,1.65,,75000000,Ord/Common Shs.,6303866,Yes,Yes,14935,75000000,,,,No,,Security and commodity exchanges,6231,82958A,,,,,,,,,Foreign,,415000000,261.301,,1.299,,0.003,0.550,82958A,6303866,6231,,0,2000,,,N,894623.0,894622.0,,,Primary Business not Hi-Tech,6231/6289/6211,,,,,2000-11-23,2000-11-23,,,,,,,,
1068264095,KPN NV,2000-11-19,,,246.086,,,,Provide telecomunication svcs,,,,,,780641,EUR,780641205,,,,,,,,,,"17,820,200.0 Ord/Common Shs.",KPN,,EuronextAM,KPN,,2000-11-06,,,,,,0.276,2.000,,,,Telephone Commun,,780641,No,,,NL0000009082,,,,,2000-11-06,,2000-11-19,AMSTR,AMSTR,,,,,0.048,0.350,Netherlands Publi,,,16807.3,Netherlands,,,16.300,14936,,14.802,17820200,246.086,3389.703,,,,,,,,,0.18,1.3,,,Ord/Common Shs.,5956078,Yes,Yes,14936,17820200,,,,No,,"Telephone communications, except radiotelephone",4813,780641,,,,,,,,,Foreign,KPN,236508562,3389.703,,4.922,,0.048,0.350,780641,5956078,4813,,0,2000,,,N,897100.0,604180.0,,,Internet Services & Software|Telecommunications Equipment|Cellular Communications|Satellite Communications,4813/4812/4899/7375,,,,,2000-11-18,2000-11-06,,,,,,,,
1068268095,e-m-s New Media AG,2000-11-18,,,29.793,,,,"Pvd movie,music prodn svcs",,,,,,26940K,EUR,,,,,,,,,,,"5,400,000.0 Ord/Common Shs.",EMN,,,,,2000-11-01,,,,,,,,,7.3185,,Leisure,,26940K,Yes,,,,,,,,2000-11-01,5.5965,2000-11-18,FRANN,FRANN,,,,6.4575,,,Germany Public,,,,Germany,,,6.500,14941,,0.044,5400000,29.793,29.793,,,,,,,,,,,,,Ord/Common Shs.,4686923,Yes,Yes,14941,5400000,,,,No,,Motion picture and video tape production,7812,,,,,,,,,,Foreign,,5400000,29.794,,,,,,26940K,4686923,7812,,0,2000,,,Y,899938.0,899937.0,,,Telecommunications Equipment,7812/7819/7822/7829/3652,,,,,2000-11-17,2000-11-14,,,,,,,,
