MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1215596011,Pacific Coast ABS CDO,2001-09-24,,,96,,,,special purpose finance co,Floats,,,Non-callable to,35.6,69506L,US,,,,,,,,,,,Collateral Bds due '36,,,,,,,,,,,,,,,,,Mtg Securities,,69506L,,,,,,,,,,,,IRISH,IRISH,,,Aa3,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,15243,No,,,96,576,,,2036-10-25,,,,,No,,,,,Collateral Bds,,,,15243,,,,,,,Special purpose finance company,619B,,,,,,,,,,Foreign,,,576,,,,,,69506L,,619B,,Floa,2001,,,N,,1260280.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Inv Grade Bonds,
1216761106,USS Co Ltd,2001-09-04,,,167.82,,,,Pvd automobile auction svcs,Zero,100,,Non-callable un,1,90326F,Y,,2001-11-01,2006-09-28,4653,,214.9,,,,,Zero Cpn Convertible Bds due '06,,,Tokyo 1,4732,,,,,,,7607,0.168,2.0,,,,Retail,,90326F,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.033,0.400,Japanese Public,,,,Japan,2002-10-01,,100.000,15230,No,,,167.82,167.82,,,2006-09-29,,,,,,0.113,1.35,,,Convertible Bds,6171494,,,15230,,,,,,,Motor vehicle dealers (used only),5521,,,None,,,,,,,Foreign,4732,,167.82,,3.356,,0.020,0.250,90326F,6171494,5521,,,2001,,1,Y,1013941.0,997471.0,,,Primary Business not Hi-Tech,5521/7389/5999/5012/5961/4212 /6153,,,2002-10-01,2002-10-01,2001-09-11,2001-08-27,,,,,,,,
1216834100,Shandong Xinhua Pharmaceutical,2001-09-06,,,51.823,,,,Manufacture antibiotics,,,,,,81963Y,CY,,,,,,,,,,,"33,000,000.0 Class A Shares",,,Hong Kong,719,,2001-08-24,,,,,,,,,1.68033,,Manufacturing,,81963Y,No,,,,,,,,2001-08-24,0.81178,2001-09-06,SHENZ,SHENZ,,,,1.24605,,,China Public,,,722.9,China,,,13.000,15224,,,33000000,51.823,51.823,,,,,,,,,,,,,Class A Shares,,Yes,Yes,15224,33000000,,,,No,,Pharmaceutical preparations,2834,,,,,,,,,,Foreign,719,33000000,51.823,,,,,,81963Y,,2834,,0,2001,,,Y,955910.0,955909.0,,,General Pharmaceuticals,2834,,,,,2001-09-19,2001-08-24,,,,,,,,
1217144100,Panorama Sentrawisata Tbk PT,2001-09-18,,,6.3,,,,"Pvd tour,travel svcs",,,,,,69871K,RH,,,,,,,,,,,"120,000,000.0 Ord/Common Shs.",PAR,,Jakarta,,,2001-07-19,,,,,4483,,,,,,Transportation,,69989Q,Yes,,,ID1000074602,,,,,2001-07-19,,2001-09-18,JAK,JAK,,,,,,,Indonesia Public,,,,Indonesia,,,500.000,15236,,0.015,120000000,6.3,6.3,,,,,,,,,,,,,Ord/Common Shs.,6379997,Yes,Yes,15236,120000000,,,,No,,Travel agencies,4724,,,,,,,,,,Foreign,PANR,120000000,6.3,,,,,,69989Q,,4724,,0,2001,,,Y,948343.0,948342.0,,,Primary Business not Hi-Tech,4724/4725/4119/7514/4142/4141 /4151/4111/7999,,,,,2001-09-18,2001-09-18,,,,,,,,
1217684095,Portucel Empresa de Celulose,2001-09-07,,,301.212,,,,Own and operate pulp mills,,,,,,73726R,EUR,,,,,,,,,,,"332,500,000.0 Ord/Common Shs.",,,Lisbon,,,2001-09-07,,,,,5844,,,,,,Manufacturing,,73726R,No,,,,,,,,2001-09-07,,2001-09-07,LISBN,LISBN,,,,,,,Portugal Public,,,,Portugal,,,1.000,15246,,,332500000,301.212,301.212,,,,,,,,,,,,,Ord/Common Shs.,,Yes,Yes,15246,332500000,332500000,100,100,No,,Pulp mills,2611,,,,,,,,,,Foreign,,332500000,301.212,,,,,,73726R,,2611,,0,2001,,,Y,956488.0,956487.0,,,Primary Business not Hi-Tech,2611/2631/6719,,,,,2001-09-21,2001-09-07,,,,,,,,
1217978021,TeleCity PLC,2001-09-29,,,22.948,,,,Pvd data centre svcs,0.0,,,,,88004P,STG,,,,0,,,,,,,"129,704,745.0 Ord/Common Shs.",TCY,,London,TCY,,2001-08-29,,,,,,,,,,,Pers/Bus/Rep Svc,,88004P,No,,,GB0005387492,,,,,2001-08-29,,2001-09-29,LONDN,LONDN,,,,,,,U.K. Public,,,,United Kingdom,,,0.120,15259,No,,129704745,22.948,22.948,,,,,,,,,,,,,Ord/Common Shs.,B282YM1,Yes,Yes,15259,129704745,129704745,100,100,No,,Computer facilities management services,7376,,,,,,,,,,,TCY,129704745,22.948,,,,,,88004P,B282YM1,7376,,0,,,,Y,956855.0,956854.0,,,Other Computer Related Svcs|Internet Services & Software,7376/7375/8742/7379,,,,,2001-11-12,2001-09-17,,,,,,,,
1218113008,ASBC HEL Trust 2001-HE3,2001-09-24,,No,1074.677,2.9,,,Special purpose finance co,Floats,,,Clean up Call,,79541T,US,,,,,,,,,,397,Asset Bkd Certs due '31,,,,CSGN,5000,2000-08-23,,,,,,Market,,,,,Investment Bank,,045413,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Non-Mtg. Pass,,United States,,64354F,Market,15245,No,,,1074.677,1171.311,,,2031-11-15,,,,,,,,,,Asset Bkd Certs,,,,15245,,,,,,,"Security brokers, dealers, and flotation companies",6211,79541T,,,,,,,,,New York,,,1171.311,,,,,,225401,7171589,6000,,Floa,2001,,,Y,1213310.0,1126391.0,,,Primary Business not Hi-Tech,6211/619B,,,,,2001-11-13,2001-11-13,,,,,,,Rev Cred/Home Eq,
1218119008,ASBC HEL Trust 2001-HE3,2001-09-24,,No,38.068,5.4,,,Special purpose finance co,Floats,,,Clean up Call,,79541T,US,,,,,,,,,,397,Asset Bkd Certs due '31,,,,CSGN,5000,2000-08-23,,,,,,Market,,,,,Investment Bank,,045413,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,Mtg.Sec.Iss.,Non-Mtg. Pass,,United States,,64354F,Market,15245,No,,,38.068,1171.311,,,2031-11-15,,,,,,,,,,Asset Bkd Certs,,,,15245,,,,,,,"Security brokers, dealers, and flotation companies",6211,79541T,,,,,,,,,New York,,,1171.311,,,,,,225401,7171589,6000,,Floa,2001,,,N,1213311.0,1126391.0,,,Primary Business not Hi-Tech,6211/619B,,,,,2001-11-13,2001-11-13,,,,,,,Rev Cred/Home Eq,
1218120008,ASBC HEL Trust 2001-HE3,2001-09-24,,No,29.283,5.2,,,Special purpose finance co,Floats,,,Clean up Call,,79541T,US,,,,,,,,,,397,Asset Bkd Certs due '31,,,,CSGN,5000,2000-08-23,,,,,,Market,,,,,Investment Bank,,045413,,,,,,,,,,,,OTC,OTC,,,A2,,,,U.S. Public,Mtg.Sec.Iss.,Non-Mtg. Pass,,United States,,64354F,Market,15245,No,,,29.283,1171.311,,,2031-11-15,,,,,,,,,,Asset Bkd Certs,,,,15245,,,,,,,"Security brokers, dealers, and flotation companies",6211,79541T,,,,,,,,,New York,,,1171.311,,,,,,225401,7171589,6000,,Floa,2001,,,N,1213312.0,1126391.0,,,Primary Business not Hi-Tech,6211/619B,,,,,2001-11-13,2001-11-13,,,,,,,Rev Cred/Home Eq,
1218123008,ASBC HEL Trust 2001-HE3,2001-09-24,,No,29.283,4.8,,,Special purpose finance co,Floats,,,Clean up Call,,79541T,US,,,,,,,,,,397,Asset Bkd Certs due '31,,,,CSGN,5000,2000-08-23,,,,,,Market,,,,,Investment Bank,,045413,,,,,,,,,,,,OTC,OTC,,,Baa2,,,,U.S. Public,Mtg.Sec.Iss.,Non-Mtg. Pass,,United States,,64354F,Market,15245,No,,,29.283,1171.311,,,2031-11-15,,,,,,,,,,Asset Bkd Certs,,,,15245,,,,,,,"Security brokers, dealers, and flotation companies",6211,79541T,,,,,,,,,New York,,,1171.311,,,,,,225401,7171589,6000,,Floa,2001,,,N,1213313.0,1126391.0,,,Primary Business not Hi-Tech,6211/619B,,,,,2001-11-13,2001-11-13,,,,,,,Rev Cred/Home Eq,
1218254021,Tom Hoskins PLC,2001-09-14,,,0.041,,,,"Own,op public houses",0.0,,,,,88971L,STG,,,,0,,,,,,,"2,232,276.0 Ord/Common Shs.",TMH,,London AIM,TMH,,2001-09-14,,,,,,,,,,,Restaurant/Hotel,,88971L,No,,,GB0004391321,,,,,2001-09-14,,2001-09-14,AIM,AIM,,,,,,,U.K. Public,,,0.2,United Kingdom,,,0.013,15267,No,,2232276,0.041,0.041,,,,,,,,,,,,,Ord/Common Shs.,0439132,Yes,Yes,15267,2232276,2232276,100,100,No,,Drinking places (alcoholic beverages),5813,,,,,,,,,,,TMH,2232276,0.041,,,,,,88971L,0439132,5813,,0,,,,Y,956974.0,956973.0,,,Primary Business not Hi-Tech,5813/5812/2082,,,,,2001-10-26,2001-10-18,,,,,,,,
1218361008,CHL Mgt Pass-Through 2001-20,2001-09-25,,No,122.095,3.6,,,Mortgage bankers,6.750,,,Clean up Call,,12766E,US,12669CBU3,,,,,,,,,84,6.750% Pass-Thru Certs due '31,,,,CCR,12344.9,2001-07-03,,,,,,Market,,,,,Mortgage Bank,,12446Z,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,12446Z,Market,15246,No,,,122.095,574.559,,,2031-11-25,,,,,,,,,,Pass-Thru Certs,,,,15246,,,,,,,Mortgage bankers and loan correspondents,6162,12766E,,,,,,,,,California,,,574.559,,,,,,222372,2295677,6162,,Mark,2001,,,N,1213328.0,1126287.0,,,Primary Business not Hi-Tech,6162/6141/6411/6221/619B,,,,,2001-10-08,2001-10-08,,,,,,,Residential Mtg,
1218511100,Tat Seng Packaging Group Ltd,2001-09-07,,,4.604,,,,Mnfr corrugated paper prod,,,,,,Y8550K,SG,,,,,,,,,,,"38,300,000.0 Ord/Common Shs.",TATS,,Singapore,T12,,2001-09-03,,,,,6565,,,,,,Manufacturing,,Y8550K,Yes,,,SG1K31894969,,,,,2001-09-03,,2001-09-07,SINGP,SINGP,,,,,,,Singapore Public,,,,Singapore,,,0.210,15225,,0.146,38300000,4.604,4.604,,,,,,,,,,,,,Ord/Common Shs.,6397687,Yes,Yes,15225,38300000,,,,No,,"Converted paper and paperboard products, nec",2679,,,,,,,,,,Foreign,T12,38300000,4.604,,,,,,Y8550K,6397687,2679,,0,2001,,,Y,957185.0,957184.0,,,Primary Business not Hi-Tech,2679,,,,,2001-09-24,2001-09-07,,,,,,,,
1218528095,AU-System AB,2001-09-03,,,4.947,,,,Pvd computer consulting svcs,,,,,,00331T,SKR,,,,,,,,,,,"6,500,000.0 Ord/Common Shs.",AUS,,Stockholm,AUS B,,2001-08-31,,,,,5114,,,,,,Pers/Bus/Rep Svc,,00331T,No,,,SE0000674509,,,,,2001-08-31,,2001-09-03,STOKH,STOKH,,,,,,,Sweden Public,,,73.3,Sweden,,,8.000,15224,,,6500000,4.947,7.61,,,,,,,,,,,,,Ord/Common Shs.,5981939,Yes,Yes,15224,6500000,,,,No,,"Computer related services,nec",7379,00331T,,,,,,,,,Foreign,AUS B,10000000,7.61,,,,,,00331T,5981939,7379,,0,2001,,,Y,957407.0,937086.0,,,Computer Consulting Services,7379/8748,,,,,,,,,,,,,,
1218531006,NIB Capital Bank NV,2001-09-03,,,218.01,,,,Merchant bank,Floats,,,Non-callable to,3,63016N,STG,,,,,,,,,,,Float Rate Nts due '04,NIBD,,,,,,,2001-12-17,,,-5478,1.453,0.1,,,,Investment Bank,,63019Y,,,,,,,,,,,,LONDN,LONDN,,,Aa3,,,,Euro Public,,,,Netherlands,M,,100.065,15235,No,,,218.152,218.152,,,2004-09-17,,,,,,,,,,Float Rate Nts,5423970,,,15235,,,,,,,"Security brokers, dealers, and flotation companies",6211,,,None,,,,,,,Foreign,,,218.01,,0.218,,,,86059H,,6371,,Floa,2001,,,Y,957395.0,957394.0,,,Primary Business not Hi-Tech,6211/6799,,,,,,,,,,,,,,
1218532006,Cofinoga SA,2001-09-03,,,90.76,,,,Pvd credit card svcs,Floats,,,Non-callable to,2,12770H,EUR,,,,,,,,,,,Float Rate Nts due '03,,,,GL,,,,,,,,0.726,0.08,,,,Credit Inst.,,51813P,,,,,,,,,,,,LUXBG,LUXBG,,,A3,,,,Euro Public,,,,France,M,,100.031,15235,No,,,90.788,90.788,,,2003-09-17,,,,,,,,,,Float Rate Nts,,,,15235,,,,,,,Personal credit institutions,6141,,,None,,,,,,,Foreign,,,90.76,,0.073,,,,36337L,,5311,,Floa,2001,,,Y,957397.0,957396.0,,,Primary Business not Hi-Tech,6141/6153/6159/7323,,,,,,,,,,,,,,
1218533006,Laender Jumbo 11,2001-09-03,,,907.6,,,27,City agency,4.750,,,Non-callable to,7.1,50587K,EUR,,,,,,,,,,,4.750% Fxd/Straight Bd due '08,,,,,,,,2002-09-12,,,,2.7230,0.3,,,,City Agency,,50583V,,,,,,,,,,,,FRANK,FRANK,,,Aaa,,,,Foreign Public,,,,Germany,M,,99.597,15230,No,,,903.942,903.942,,,2008-09-12,,,,,,1.724,0.19,,,Fxd/Straight Bd,,,,15230,,,,,,,City agency,999F,,,None,,,,,,,Foreign,,,907.6,,2.723,,,,374136,,999A,,4.81,2001,,,Y,957401.0,957400.0,,,Primary Business not Hi-Tech,999F,,,,,,,,,,,,,,
1218534006,General Electric Capital Corp,2001-09-03,,,290.68,,,,Provide financing services,Floats,,,Non-callable to,1,369622,STG,,,,,,,,,,,Float Rate Nts due '02,GEA,,New York,GE,,,,2001-12-13,,,-6209,0.727,0.05,,,,Credit Inst.,,369604,,,,,,,,,,,,LUXBG,LUXBG,,,Aaa,,,,Euro Public,,,,United States,M,,100.05,15230,No,,,290.825,545.298,,,2002-09-13,,,,,,,,,,Float Rate Nts,B062V84,,,15230,,,,,,,Personal credit institutions,6141,369622,,None,,,,,,,Connecticut,GEA,,545.025,,0.145,,,,369604,2380498,3612,,Floa,2001,,,Y,957403.0,957402.0,,,Primary Business not Hi-Tech,6141/6153/6159/7389,,,,,,,,,,,,,,
