MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1214884095,Snam Rete Gas SpA,2001-12-02,,,428.861,,,,Pvd gas distn svcs,,,,,,78611V,EUR,,,,,,,,,,,"171,000,000.0 Ord/Common Shs.",SRG,,Telematico,ENI,,2000-05-02,,,,,-6637,0.031,1.25,,,,Gas Distribution,,26874R,Yes,,,IT0003153415,,,,,2000-05-02,,2001-12-06,TELEM,TELEM,,,,,0.006,0.250,Italy Public,,,,Italy,,,2.800,15315,,4.806,112500000,428.861,1972.766,,,,,,,,,0.019,0.75,,58500000,Ord/Common Shs.,7251470,Yes,Yes,15315,171000000,,,,No,,Natural gas transmission and distribution,4923,78611V,,,,,,Eni SpA,,,Foreign,SNG,684000000,1715.449,,5.361,,0.006,0.250,26874R,7145056,2911,26874R,0,2001,ENI,,N,940572.0,609032.0,,,Primary Business not Hi-Tech,4923/4924/4922/4925,,,,,2001-12-06,2001-11-24,15491,2002-05-31,1960-06-29,1960-06-29,,,,
1215207095,Public Power Corp SA,2001-12-08,,,142.684,,,,Electric utility company,,,,,,X7023M,EUR,,,,,,,,,,,"12,622,148.0 Ord/Common Shs.",PPC,,Athens,,,2001-11-15,,,,,-3410,,,,12.90366,,Electric Service,,392479,Yes,,,,,,,,2001-11-15,10.79694,2001-12-12,ATHNS,ATHNS,,,,11.8503,,,Greece Public,,,2622.6,Greece,,,12.70,15321,,,4342148,142.684,391.693,,,,,,,,,,,,8280000,Ord/Common Shs.,7268298,Yes,Yes,15321,12622148,,,,No,,Electric services,4911,X7023M,,,,,,Greece,,,Foreign,PPC,35000000,391.693,,,35000000,,,392479,,999A,392479,0,2001,,,N,605433.0,605432.0,,,Primary Business not Hi-Tech,4911,,,,,2001-12-10,2001-11-15,15497,2002-06-06,1960-06-29,1960-06-29,,,,
1217258009,Nomura Research Inst Ltd,2001-12-06,,,317.473,,,,Pvd info tech solutions,,,,,,65536Y,Y,,,,,,,,,,,"3,600,000.0 Ord/Common Shs.",NMRS,,Tokyo 1,4307,,2001-11-19,,,,,1917,4.409,5.000,,,,Pers/Bus/Rep Svc,,65536Y,Yes,,,JP3762800005,,,,,2001-11-19,,2001-12-17,TOKY1,TOKY1,,,,,0.882,1.000,Euro Public,,,3968.4,Japan,,,"11,000.000",15326,,23.868,,317.473,1199.343,,,,,,,,,2.646,3,,3600000,Ord/Common Shs.,6390921,Yes,Yes,15326,3600000,,,,No,,Computer facilities management services,7376,65536Y,,,,,,,,,Foreign,4307,13600000,1199.343,,15.874,,0.882,1.000,65536Y,6390921,7376,,0,2001,,,N,955974.0,913557.0,,,Other Computer Related Svcs|Other Software (inq. Games)|Computer Consulting Services|Data Processing Services,7376/7372/7379/7374/8742,,,,,2001-09-17,2001-09-17,15495,2002-06-04,1960-06-29,1960-06-29,,,,
1220083095,Converium Holding AG,2001-12-10,2001-12-10,,310.632,,,,Insurance co,,,,,,21248N,SFR,,,,,,,,,,,"6,300,000.0 Ord/Common Shs.",CHRN,,Zurich,CHRN,,2001-11-19,,,15320,,,1.356,2.75,,54.162,,Insurance,,21248N,Yes,,,CH0012997711,,,,,2001-11-19,43.3296,2001-12-11,SWISS,SWISS,,,,48.7458,Comb.,Comb.,Switzerland Publi,,,1972.3,Switzerland,,,82.000,15323,,8.45,6300000,355.008,1970.238,49.638,,,,,,,,,,,,Ord/Common Shs.,7248256,Yes,Yes,15323,6300000,,,,No,,Life insurance,6311,21248N,,,,,,Zurich Financial Services AG,,,Foreign,CHRN,35000000,1723.959,,9.762,35000000,Comb.,Comb.,21248N,7248256,6311,99003E,0,2001,ZURN,,N,958346.0,958345.0,,,Primary Business not Hi-Tech,6311/6321/6331/6351,,,,,2001-12-11,2001-11-20,15589,2002-09-06,1960-09-27,1960-09-27,,,,
1230522095,Thomson Multimedia SA,2001-12-05,,,5.775,,,,"Mnfr,whl audio,video prod",,,,,,885118,EUR,,,,,,,,,,,"189,500.0 Ord/Common Shs.",TCH,,Euro P.P.M,TMS,116.3,2001-12-05,,,,,,,,,,,Manufacturing,,88506J,No,,,,,,,,2001-12-05,,2001-12-06,EUPPM,EUPPM,,,,,,,France Public,,,2697.8,France,,,34.30,15320,,5.198,,5.775,115.502,,,,,,,,,,,,189500,Ord/Common Shs.,BLR97V6,Yes,Yes,15320,189500,,,,No,,Household audio and video equipment,3651,885118,,,,,,,,,Foreign,TMS,3790000,115.502,,,3800000,,,88506J,,7812,,0,2001,,,N,965261.0,965260.0,,,Superconductors|Semiconductors,3651/3679/5064,,,,,2002-12-06,2002-12-06,15404,2002-03-05,1960-03-31,1960-03-31,,,,
1230524095,Vivacon AG,2001-12-21,,,16.509,,,,Real estate development firm,,,,,,93007R,EUR,,,,,,,,,,,"1,500,000.0 Ord/Common Shs.",VIA,,,,,2001-10-20,,,,,-11688,,,,,,Real Estate,,93007R,Yes,,,DE0006048911,,,,,2001-10-20,,2001-12-21,FRANK,FRANK,,,,,,,Germany Public,,,,Germany,,,12.400,15336,,0.006,1500000,16.509,16.509,,,,,,,,,,,,,Ord/Common Shs.,7255892,Yes,Yes,15336,1500000,,,,No,,"Land subdividers and developers, except cemeteries",6552,,,,,,,,,,Foreign,,1500000,16.509,,,,,,93007R,7255892,6552,,0,2001,,,Y,965537.0,965536.0,,,Primary Business not Hi-Tech,6552/6531/6719,,,,,2001-12-14,2001-12-07,,,,,,,,
1235066021,Stagecoach Theatre Arts Ltd,2001-12-07,,,4.788,,,,"Own,op theatre schools",0.0,,,,,85266E,STG,,,,0,,,,,,,"3,592,313.0 Ord/Common Shs.",STA,,,,,2001-11-05,,,15323,,,,,,1.974,,Other Services,,85266E,Yes,,,,,,,,2001-11-05,1.4805,2001-12-14,AIM,AIM,,,,1.72725,,,U.K. Public,,,,United Kingdom,,,0.930,15323,No,0.73,2688172,4.788,4.788,1.78,,,,,,,,,,,904141,Ord/Common Shs.,3108774,Yes,Yes,15323,3592313,,,,No,,"Schools and educational services, nec",8299,,,,,,,,,,,,3592313,4.789,,,9857143,,,85266E,3108774,8299,,0,,,,Y,968386.0,968385.0,,,Primary Business not Hi-Tech,8299,,,,,,,,,,,,,,
1235405095,StepStone ASA,2001-12-11,,,8.838,,,,Dvlp software,,,,,,78586H,NKR,,,,,,,,,,,"263,992,166.0 Ord/Common Shs.",STP,,Oslo,STP,,2001-11-16,,,15320,,12419,,,,,,Pers/Bus/Rep Svc,,78586H,No,,,NO0010010473,,,,,2001-11-16,,2001-12-11,OSLO,OSLO,,,,,,,Norway Public,,,38.9,Norway,,,0.300,15327,,1.552,263992166,8.838,30.816,0.038,,,,,,,,,,,,Ord/Common Shs.,B019M32,Yes,Yes,15327,263992166,263992166,28.571,28.571,No,,Prepackaged Software,7372,78586H,,,,,,,,,Foreign,STP,923972581,30.935,,,,,,78586H,B019M32,7372,,0,2001,,,N,968453.0,968452.0,,,Internet Services & Software,7372/7375,,,,,2001-12-11,2001-11-20,,,,,,,,
1238094009,Clear Media Ltd,2001-12-14,,,77.666,,,,Pvd outdoor advg svcs,,,,,,18490W,HK,,,,,,,,,,,"102,856,000.0 Ord/Common Shs.",CLMD,,Hong Kong,100,,2001-11-10,,,,,,,,,0.8333,,Pers/Bus/Rep Svc,,18490W,Yes,,,,,,,,2001-11-10,0.641,2001-12-14,HONGK,HONGK,,,,0.73715,Comb.,Comb.,Euro Public,,,,Hong Kong,,,5.890,15328,,0.915,102856000,78.881,112.167,,,,,,,,,,,,,Ord/Common Shs.,6424303,Yes,Yes,15328,102856000,,,,No,,Outdoor advertising services,7312,18490W,,,,,,,,,Foreign,100,146938000,110.953,,,,Comb.,Comb.,18490W,6424303,7312,,0,2001,,,Y,969867.0,969866.0,,,Primary Business not Hi-Tech,7312,,,,,,,,,,,,,,
1238187021,Huveaux PLC,2001-12-10,,,3.049,,,,Publishing company,0,,,,,44849P,STG,,,,0,,,,,,,"6,438,000.0 Ord/Common Shs.",MRIT,,London AIM,HVX,,2001-12-10,,,15326,,,,,,,,Manufacturing,,44849P,Yes,,,,,BEAUMONT-CORN,Beaumont Cornish,,2001-12-10,,2001-12-17,AIM,AIM,,,,,,,U.K. Public,,,,United Kingdom,,,0.330,15326,No,0.813,6438000,3.049,3.049,0.576,,,,,,,,,,,,Ord/Common Shs.,BNYKJJ8,Yes,Yes,15326,6438000,,,,No,,"Books: publishing, or publishing & printing",2731,,,,,,,,,,,HVX,6438000,3.049,,,,,,44849P,BNYKJJ8,2731,,0,,,,Y,970017.0,970016.0,,,Primary Business not Hi-Tech,2731/2721/2711/2741,,,,,,,,,,,,,,
1238851095,Credit Agricole SA,2001-12-13,2001-11-30,,210.641,,,,Bank,,,,,,225313,EUR,,,,,,,,,,,"14,214,400.0 Ord/Common Shs.",CRDA,,,,,2001-11-21,,,,,-14275,0.333,2.250,,,,Commercial Bank,,225313,Yes,,,FR0000045072,,,,,2001-11-21,,2001-12-13,EUPPM,EUPPM,,,,,0.067,0.450,France Public,,,,France,,,16.600,15327,,12.565,,289.634,3027.975,,,,,,,,,0.2,1.35,,14214400,Ord/Common Shs.,7262610,Yes,Yes,15327,14214400,,,,No,,Banks,6000,225313,,,,,,Rue La Boetie SAS,,,Foreign,,177680000,2633.008,,6.517,,0.067,0.450,225313,7262610,6000,3E6883,0,2001,,,N,970148.0,897143.0,,,Primary Business not Hi-Tech,6000,,,,,2001-12-13,2001-11-30,15687,2002-06-11,1960-12-31,1960-06-29,,,,
1239243101,Nan Ya Plastics Corp,2001-12-12,,,87.09,,,,"Mnfr,whl plastics,polyesters",2.850,,,Non-callable to,99.9,Y62061,TW,,,,,,,,,,,2.850% Fxd/Straight Bd due ',,,Taiwan,1301,,,,,,,-497,,,,,,Manufacturing,,Y26095,,,,,,,,,,,,NONE,NONE,,,NR,,,,Taiwan Private,,,,Taiwan,,,100.000,15321,No,,,87.09,191.598,,,,,,,,,,,,,Fxd/Straight Bd,6621580,,,15321,,,,,,,Plastics materials and synthetic resins,2821,Y62061,,None,,,,,,,Foreign,1303,,191.598,,,,,,Y26095,6348544,2823,,,2001,,,Y,970621.0,970620.0,,,Primary Business not Hi-Tech,2821/3081/5162,,,,,,,,,,,,,,
1239601095,Alpha Trust Investment Service,2001-12-01,,,2.653,,,,Pvd investment trusts services,,,,,,02066X,EUR,,,,,,,,,,,"1,000,000.0 Ord/Common Shs.",ANDR,,Athens,ANDRO,,2001-11-15,,,15328,,9862,,,,2.72738,,Other Finance,,02066X,Yes,,,GRS433003001,,,,,2001-11-15,2.58661,2001-12-19,ATHNS,ATHNS,,,,2.657,,,Greece Public,,,,Greece,,,2.960,15328,,1.326,1000000,2.653,2.653,2.665,,,,,,,,,,,,Ord/Common Shs.,B819SJ6,Yes,Yes,15328,1000000,,,,No,,"Trusts, exc. educational, religious, & charitable",6733,,,,,,,,,,Foreign,ANDRO,1000000,2.653,,,1000000,,,02066X,B819SJ6,6733,,0,2001,,,Y,971114.0,971113.0,,,Primary Business not Hi-Tech,6733/6726/6798,,,,,2001-11-30,2001-11-27,,,,,,,,
1240573100,Xian Leng Holdings Bhd,2001-12-05,,,0.304,,,,"Own,op fish farm",,,,,,98442N,RG,,,,,,,,,,,"700,000.0 Ord/Common Shs.",XIAN,,Kuala Lump,XIANLI,,2001-11-08,,,,,14119,,,,,,Agriculture,,98442N,Yes,,,MYL7121OO006,,,,,2001-11-08,,2001-12-05,KLSB,KLSB,,,,,,,Malaysia Public,,,,Malaysia,,,1.650,15314,,0.161,700000,0.304,2.812,,,,,,,,,,,,,Ord/Common Shs.,6419945,Yes,Yes,15314,700000,,,,No,,Animal aquaculture,0273,98442N,,,,,,,,,Foreign,XIANLI,6480000,2.812,,,,,,98442N,6419945,0273,,0,2001,,,N,968911.0,968910.0,,,Primary Business not Hi-Tech,0273,,,,,,,,,,,,,,
1240574100,Xian Leng Holdings Bhd,2001-12-05,,,2.508,,,,"Own,op fish farm",,,,,,98442N,RG,,,,,,,,,,,"5,780,000.0 Ord/Common Shs.",XIAN,,Kuala Lump,XIANLI,,2001-11-08,,,,,14119,,,,,,Agriculture,,98442N,Yes,,,MYL7121OO006,,,,,2001-11-08,,2001-12-05,KLSB,KLSB,,,,,,,Malaysia Private,,,,Malaysia,,,1.650,15314,,0.161,5780000,2.508,2.812,,,,,,,,,,,,,Ord/Common Shs.,6419945,Yes,Yes,15314,5780000,,,,No,,Animal aquaculture,0273,98442N,,,,,,,,,Foreign,XIANLI,6480000,2.812,,,,,,98442N,6419945,0273,,0,2001,,,Y,968912.0,968910.0,,,Primary Business not Hi-Tech,0273,,,,,,,,,,,,,,
