MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1161796001,Federal Home Loan Banks,2001-03-06,,No,20,,,141,Federal credit agency,6.140,100,,Non-callable un,0.3,313388,US,3133MDN58,,,,,,,,,,6.140% Bonds due '06,,,,,,,,,,,,1.850,0.185,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-06-28,,100.000,15062,No,,,20,20,,,2006-09-28,,,,,,1.5,0.15,,,Bonds,,,,15062,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,20,,0.037,,Comb.,Comb.,313388,,6019,,6.14,2001,,0.3,Y,1488243.0,1386779.0,,,Primary Business not Hi-Tech,6019,,,2001-06-28,2001-06-28,2001-03-28,2001-03-28,,,,,,,,
1161798095,Thrane & Thrane A/S,2001-03-05,,,13.485,,,,Mnfr satellite commun equip,,,,,,88548P,DKR,,,,,,,,,,,"903,350.0 Ord/Common Shs.",THR,,OMX Copen,THRAN,,2001-02-19,,,,,7671,0.634,4.25,,,,Manufacturing,,88548P,Yes,,,,,,,,2001-02-19,,2001-03-05,COPEN,COPEN,,,,,0.127,0.850,Denmark Public,,,,Denmark,,,120.000,15043,,33.161,222500,13.485,30.304,,,,,,,,,0.381,2.55,,680850,Ord/Common Shs.,7057076,Yes,No,15043,903350,,,,No,,Radio & TV broadcasting & communications equipment,3663,88548P,,,,,,,,,Foreign,THRAN,2030000,30.304,,0.573,,0.127,0.850,88548P,7057076,3663,,0,2001,,,Y,917578.0,917577.0,,,Satellite Communications|Microwave Communications|Other Telecommunications Equip|Internet Services & Software,3663/3679/7375/5065,,,,,,,,,,,,,,
1161799095,Thrane & Thrane A/S,2001-03-05,,,3.333,,,,Mnfr satellite commun equip,,,,,,88548P,DKR,,,,,,,,,,,"223,300.0 Ord/Common Shs.",THR,,OMX Copen,THRAN,,2001-02-19,,,,,7671,0.634,4.25,,,,Manufacturing,,88548P,Yes,,,,,,,,2001-02-19,,2001-03-05,COPEN,COPEN,,,,,0.127,0.850,Denmark Public,,,,Denmark,,,120.000,15043,,33.161,55000,3.333,30.304,,,,,,,,,0.381,2.55,,168300,Ord/Common Shs.,7057076,Yes,No,15043,223300,,,,No,,Radio & TV broadcasting & communications equipment,3663,88548P,,,,,,,,,Foreign,THRAN,2030000,30.304,,0.142,,0.127,0.850,88548P,7057076,3663,,0,2001,,,N,920578.0,917577.0,,,Satellite Communications|Microwave Communications|Other Telecommunications Equip|Internet Services & Software,3663/3679/7375/5065,,,,,,,,,,,,,,
1161802001,Federal Home Loan Banks,2001-03-06,,No,15,,,102,Federal credit agency,5.750,100,,Non-callable un,0.5,313388,US,3133MDNA7,,,,,,,,,,5.750% Bonds due '05,,,,,,,,,,,,1.750,0.175,,,,Fedl Credit Agcy,,313388,,,,US3133MDNA71,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-09-21,,Market,15055,No,,,15,15,,,2005-03-21,,,,,,1.25,0.125,,,Bonds,,,,15055,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.026,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.5,Y,1488245.0,1386781.0,,,Primary Business not Hi-Tech,6019,,,2001-09-21,2001-09-21,2001-03-22,2001-03-22,,,,,,,,
1161803001,Federal Home Loan Banks,2001-03-05,,No,15,,,136,Federal credit agency,6.085,100,,Non-callable un,0.5,313388,US,3133MDM91,,,,,,,,,,6.085% Bonds due '06,,,,,,,,,,,,2.000,0.200,,,,Fedl Credit Agcy,,313388,,,,US3133MDM914,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-09-27,,Market,15061,No,,,15,15,,,2006-09-27,,,,,,1.5,0.15,,,Bonds,,,,15061,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.03,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.5,Y,1488248.0,1386784.0,,,Primary Business not Hi-Tech,6019,,,2001-09-27,2001-09-27,2001-03-28,2001-03-28,,,,,,,,
1161804001,Federal Home Loan Banks,2001-03-05,,No,15,,,93,Federal credit agency,5.530,100,,Non-callable un,1,313388,US,3133MDM83,,,,,,,,,,5.530% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MDM831,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-03-27,,Market,15061,No,,,15,15,,,2004-09-27,,,,,,1.25,0.125,,,Bonds,,,,15061,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.023,,Comb.,Comb.,313388,,6019,,Mark,2001,,1,Y,1488247.0,1386783.0,,,Primary Business not Hi-Tech,6019,,,2002-03-27,2002-03-27,2001-03-28,2001-03-28,,,,,,,,
1161805001,Cox Communications Inc,2001-03-06,,No,500,,,182,"Own,op TV,radio stn",6.750,,,Make Whole Call,,224044,US,224044BE8,,,,,,,,,39,6.750% Notes due '11,COX,,New York,,2000,2001-01-26,,,,,,6.500,0.650,,,,Radio/TV/Telecom,,22404Q,,,,,,,,,,,,OTC,OTC,,,Baa2,,1.300,0.130,U.S. Public,,,,United States,A,,99.675,15043,No,,,498.375,498.375,,,2011-03-15,,2.5,,,,4,0.4,,,Notes,2230429,,,15043,,,,,,,Cable and other pay television services,4841,,,None,,,,,,,Georgia,COX,,500,,3.25,,1.200,0.120,22404Q,,2711,,6.79,2001,,,Y,1488246.0,1386782.0,0.25,,Primary Business not Hi-Tech,4841/4833/4832/2711/7812/5012 /6719,,,,,2001-03-13,2001-03-13,,,,,,,,
1161806001,Federal Home Loan Banks,2001-03-06,,No,15,,,107,Federal credit agency,6.020,100,,Non-callable un,1,313388,US,3133MDNE9,,,,,,,,,,6.020% Bonds due '07,,,,,,,,,,,,2.250,0.225,,,,Fedl Credit Agcy,,313388,,,,US3133MDNE93,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-03-22,,Market,15056,No,,,15,15,,,2007-03-22,,,,,,1.75,0.175,,,Bonds,,,,15056,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.034,,Comb.,Comb.,313388,,6019,,Mark,2001,,1,Y,1488249.0,1386785.0,,,Primary Business not Hi-Tech,6019,,,2002-03-22,2002-03-22,2001-03-22,2001-03-22,,,,,,,,
1161807001,Federal Home Loan Banks,2001-03-05,,No,15,,,87,Federal credit agency,5.470,100,,Non-callable un,1,313388,US,3133MDM75,,,,,,,,,,5.470% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MDM757,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-03-27,,Market,15061,No,,,15,15,,,2004-09-27,,,,,,1.25,0.125,,,Bonds,,,,15061,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.023,,Comb.,Comb.,313388,,6019,,Mark,2001,,1,Y,1488250.0,1386786.0,,,Primary Business not Hi-Tech,6019,,,2002-03-27,2002-03-27,2001-03-28,2001-03-28,,,,,,,,
1161809001,Federal Home Loan Banks,2001-03-06,,No,15,,,93,Federal credit agency,5.505,100,,Non-callable un,1,313388,US,3133MDNB5,,,,,,,,,,5.505% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MDNB54,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-03-27,,Market,15061,No,,,15,15,,,2004-09-27,,,,,,1.25,0.125,,,Bonds,,,,15061,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.023,,Comb.,Comb.,313388,,6019,,Mark,2001,,1,Y,1488251.0,1386787.0,,,Primary Business not Hi-Tech,6019,,,2002-03-27,2002-03-27,2001-03-28,2001-03-28,,,,,,,,
1161810002,UtiliCorp United Inc,2001-03-05,,No,280.012,,,,"Elec,gas utility",,,,,,918005,US,918005109,,,,,,,,,552,"9,409,000.0 Common Shares",ILA,,New York,UCU,302.1,1999-08-31,,,,,,0.820,2.755,,30.21,,Electric Service,,918005,No,,1990-11-08,US9180051099,,,,2001-03-05,2001-02-22,30.21,2001-03-05,NYSE,NYSE,,,,30.21,0.170,0.571,U.S. Public,,,,United States,,,29.760,15043,,24.17,9409000,322.014,342.25,,,,15064,0.1,,,,0.5,1.68011,,,Common Shares,2596604,Yes,Yes,15043,9409000,,,,No,10000000,Electric and other services combined,4931,918005,,,,,,,,,Missouri,UCU,10000000,297.6,302.1,8.873,10000000,0.150,0.504,918005,2596604,4931,,0,2001,,,Y,1074336.0,921241.0,0.336,,Primary Business not Hi-Tech,4931/4911/4923/4922/4932/1623 /1629,,,,,,,,,,,,,,
1161812001,Federal Home Loan Banks,2001-03-06,,No,15,,,120,Federal credit agency,5.770,100,,Non-callable un,0.5,313388,US,3133MDMG5,,,,,,,,,,5.770% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MDMG50,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-09-27,,Market,15061,No,,,15,15,,,2004-09-27,,,,,,1.25,0.125,,,Bonds,,,,15061,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.023,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.5,Y,1488252.0,1386788.0,,,Primary Business not Hi-Tech,6019,,,2001-09-27,2001-09-27,2001-03-28,2001-03-28,,,,,,,,
1161813001,Federal Home Loan Banks,2001-03-06,,No,25,,,100,Federal credit agency,5.730,100,,Non-callable un,2,313388,US,3133MDNF6,,,,,,,,,,5.730% Bonds due '06,,,,,,,,,,,,2.000,0.200,,,,Fedl Credit Agcy,,313388,,,,US3133MDNF68,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2003-03-27,,Market,15061,No,,,25,25,,,2006-09-27,,,,,,1.5,0.15,,,Bonds,,,,15061,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.05,,Comb.,Comb.,313388,,6019,,Mark,2001,,2,Y,1488253.0,1386789.0,,,Primary Business not Hi-Tech,6019,,,2003-03-27,2003-03-27,2001-03-28,2001-03-28,,,,,,,,
1161819002,TECO Energy Inc,2001-03-06,,No,192.641,,,,"Electric,gas utility company",,,,,,872375,US,872375100,,,,,,,,,98,"6,942,000.0 Common Shares",TE,,New York,TE,220.7,2000-11-28,,,,,,0.832,2.998,,29.43,,Electric Service,,872375,No,,,US8723751009,,,,2001-03-06,2001-02-20,29.43,2001-03-06,NYSE,NYSE,,,,29.43,0.166,0.598,U.S. Public,,,3744.2,United States,,,27.750,15046,,27.64,6942000,223.859,239.344,,,,15065,0.1,,,,0.5,1.8018,,,Common Shares,2880255,Yes,Yes,15046,6942000,,,,No,7500000,Electric and other services combined,4931,872375,,,,,,,,,Florida,TE,7500000,206.105,220.725,6.712,7500000,0.166,0.598,872375,2880255,4931,,0,2001,,,Y,1074095.0,840157.0,0.36,,Primary Business not Hi-Tech,4931/4924/4922/4932/6719/1222,,,,,,,,,,,,,,
1162067105,NTT DoCoMo,2001-03-07,,,1082.9,,,13,Pvd telecom svcs,0.750,,,Non-callable to,5.1,J59399,Y,,,,,,,,,,,0.750% Bonds due '06,,,Tokyo 1,9432,,,,2001-09-20,,,,0.025,0.3,,,,Radio/TV/Telecom,2001-09-20,654624,,,,,,,,,,,,JPOTC,JPOTC,,,Aa1,,0.004,0.050,Japanese Public,,,,Japan,M,,99.950,15053,No,,,1082.359,1082.359,,,2006-03-20,,,,,,0.017,0.2,,,Bonds,6129277,,,15053,,,,,,,Radiotelephone communications,4812,J59399,,None,,,,,,,Foreign,9437,,1082.9,,3.249,,0.00,0.050,654624,6641373,4813,,0.76,2001,,,Y,1014442.0,997972.0,,,Cellular Communications,4812/4813/4899,2020-09-01,2020-03-01,,,2001-03-07,2001-03-07,,,,,,,,
1162068105,NTT DoCoMo,2001-03-07,,,416.5,,,18,Pvd telecom svcs,1.490,,,Non-callable to,10.2,J59399,Y,,,,,,,,,,,1.490% Bonds due '11,,,Tokyo 1,9432,,,,2001-09-20,,,,0.027,0.325,,,,Radio/TV/Telecom,2001-09-20,654624,,,,,,,,,,,,JPOTC,JPOTC,,,Aa1,,0.004,0.050,Japanese Public,,,,Japan,M,,99.930,15053,No,,,416.208,416.208,,,2011-03-21,,,,,,0.019,0.225,,,Bonds,6129277,,,15053,,,,,,,Radiotelephone communications,4812,J59399,,None,,,,,,,Foreign,9437,,416.5,,1.354,,0.00,0.050,654624,6641373,4813,,1.49,2001,,,Y,1014443.0,997973.0,,,Cellular Communications,4812/4813/4899,2020-09-01,2020-03-01,,,2001-03-07,2001-03-07,,,,,,,,
1162069105,Nissin Co Ltd,2001-03-07,,,83.3,,,198,Pvd financing services,2.450,,,Non-callable to,4.1,654765,Y,,,,,,,,,,,2.450% Bonds due '05,,,Tokyo 1,8571,,,,2001-09-28,,,,0.079,0.95,,,,Credit Inst.,2001-09-28,654765,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,15062,No,,,83.3,83.3,,,2005-03-28,,,,,,0.071,0.85,,,Bonds,6646958,,,15062,,,,,,,Personal credit institutions,6141,,,None,,,,,,,Foreign,8571,,83.3,,0.791,,0.0,0.05,654765,6646958,6141,,2.45,2001,,,Y,1014444.0,997974.0,,,Primary Business not Hi-Tech,6141/6153/6159,2028-09-01,2028-03-01,,,2001-03-27,2001-03-07,,,,,,,,
1162151009,Thrane & Thrane A/S,2001-03-05,,,13.485,,,,Mnfr satellite commun equip,,,,,,88548P,DKR,,,,,,,,,,,"903,350.0 Ord/Common Shs.",THR,,OMX Copen,THRAN,,2001-02-19,,,,,7671,0.634,4.25,,,,Manufacturing,,88548P,Yes,,,,,,,,2001-02-19,,2001-03-05,COPEN,COPEN,,,,,0.127,0.850,Euro Public,,,,Denmark,,,120.000,15043,,33.161,222500,13.485,30.304,,,,,,,,,0.381,2.55,,680850,Ord/Common Shs.,7057076,Yes,No,15043,903350,,,,No,,Radio & TV broadcasting & communications equipment,3663,88548P,,,,,,,,,Foreign,THRAN,2030000,30.304,,0.573,,0.127,0.850,88548P,7057076,3663,,0.0,2001,,,N,920579.0,917577.0,,,Satellite Communications|Microwave Communications|Other Telecommunications Equip|Internet Services & Software,3663/3679/7375/5065,,,,,,,,,,,,,,
1162156001,Merrill Lynch & Co Inc,2001-03-02,,No,500,,,,"Pvd invest bkg,advisory svcs",Floats,,,Non-callable to,1.1,590188,US,59018YGJ4,,,,,,,,,65,Mdm-Trm Fl Nts due '02,MER,,New York,MER,20000,2000-12-27,,,,,-16801,,,,,,Investment Bank,,590188,,,,US59018YGJ47,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,100.000,15041,No,,,500,500,,,2002-04-03,,,,,,,,,,Mdm-Trm Fl Nts,2580986,,,15041,,,,,,,"Security brokers, dealers, and flotation companies",6211,590188,,None,,,,,,,New York,MER,,500,,,,,,590188,2580986,6211,,Floa,2001,,,Y,1488265.0,1386801.0,,,Primary Business not Hi-Tech,6211/6798/6411/6282/6712,,,,,2001-03-07,2001-03-07,,,,,,,,
1162157006,Deutsche Pfandbrief und Hypoth,2001-03-07,,,929.4,,,,Bank,Floats,,,Non-callable to,5.2,25156A,EUR,,,,,,,,,,,Float Rate Nts due '06,DEP,,Frankfurt,DEP,,,,2001-06-02,,,,1.394,0.150,,,,Commercial Bank,,25156A,,,,,,,,,,,,FRANK,FRANK,,,NR,,,,Euro Public,,,,Germany,M,,99.949,15048,No,,,928.926,928.926,,,2006-05-02,,,,,,0.697,0.075,,,Float Rate Nts,B010K20,,,15048,,,,,,,Banks,6000,,,None,,,,,,,Foreign,DEP,,929.4,,1.394,,,,25156A,B010K20,6000,,Floa,2001,,,Y,921148.0,921147.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1162159006,Schleswig Holsteinische,2001-03-07,,,325.29,,,45,State government,4.750,,,Non-callable to,6.1,80678C,EUR,,,,,,,,,,,4.750% Fxd/Straight Bd due '07,,,,,,,,2002-03-14,,,,2.556,0.275,,,,Regional Gov't,,80678C,,,,,,,,,,,,HAMBG,HAMBG,,,Aaa,,,,Foreign Public,,,,Germany,M,,99.046,15048,No,,,322.187,322.187,,,2007-03-01,,,,,,1.626,0.175,,,Fxd/Straight Bd,,,,15048,,,,,,,Regional (state) government,999C,,,None,,,,,,,Foreign,,,325.29,,0.895,,0.929,0.1,80678C,,999C,,4.93,2001,,,Y,921158.0,921157.0,,,Primary Business not Hi-Tech,999C,,,,,,,,,,,,,,
1162160006,Sachsen LB Europe plc,2001-03-07,,,92.94,,,,Bank (foreign),Floats,,,Non-callable to,10.1,78578H,EUR,,,,,,,,,,,Float Rate Nts due '11,,,,,,,,2002-03-23,,,,,,,,,Commercial Bank,,51488M,,,,,,,,,,,,NONE,NONE,,,Aaa,,,,Euro Private,,,,Ireland-Rep,M,,100.0,15055,No,,,92.94,92.94,,,2011-03-21,,,,,,,,,,Float Rate Nts,,,,15055,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,92.94,,,,,,78338Q,,6036,,Floa,2001,,,Y,921164.0,921163.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1162161006,Sachsen LB,2001-03-07,,,1161.75,,,44,Bank (foreign),4.750,,,Non-callable to,6.3,51488M,EUR,,,,,,,,,,,4.750% Fxd/Straight Bd due '07,LSA4,,,,,,,2001-06-01,,,,2.556,0.275,,,,Commercial Bank,,78338Q,,,,,,,,,,,,FRANK,FRANK,,,Aa2,,,,Foreign Public,,,,Germany,M,,99.142,15048,No,,,1151.782,1151.782,,,2007-06-01,,,,,,1.626,0.175,,,Fxd/Straight Bd,,,,15048,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,1161.75,,3.195,,0.929,0.1,78338Q,,6036,,4.91,2001,,,Y,921166.0,921165.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1162162006,Deutsche Verkehrs-Bank AG,2001-03-07,,,46.47,,,,Bank (foreign),5.150,100,,Non-callable un,2,25157Z,EUR,,,,,,,,,,,5.150% Fxd/Straight Bd due '06,DVB,,,,,,,2002-03-20,,,,,,,,,Commercial Bank,,251553,,,,,,,,,,,,LUXBG,LUXBG,,,A3,,,,Euro Public,,,,Germany,2003-03-20,,100.0,15054,No,,,46.47,46.47,,,2006-03-20,,,,,,,,,,Fxd/Straight Bd,4270489,,,15054,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,46.47,,,,,,251553,,6000,,5.15,2001,,2,Y,921168.0,921167.0,,,Primary Business not Hi-Tech,6000,,,2003-03-20,2003-03-20,,,,,,,,,,
1162163006,Republic of Portugal,2001-03-06,,,1999.402,,,,National government,5.150,,,Non-callable to,10.4,737271,EUR,,,,,,,,,,,5.150% Fxd/Straight Bd due '11,,,,,,,,2002-06-15,,,,1.752,0.188,,,,National Gov't,,737271,,,,XS0126221471,,,,,,,,LISBN,LISBN,,,Aa2,,,,Euro Public,,,,Portugal,M,,99.882,15047,No,,,1997.043,1997.043,,,2011-06-15,,,,,,0.818,0.0875,,,Fxd/Straight Bd,,,,15047,,,,,,,National government,999A,,,None,,,,,,,Foreign,,,1999.402,,3.749,,,,737271,,999A,,5.16,2001,,,Y,921140.0,921139.0,,,Primary Business not Hi-Tech,999A,,,,,,,,,,,,,,
1162164006,BayernLB,2001-03-06,,,934.3,,,44,Bank,5.250,,,Non-callable to,8.1,07273Q,EUR,,,,,,,,,,,5.250% Fxd/Straight Bd due '09,BLG8,,Frankfurt,,,,,2002-03-13,,,4718,1.121,0.12,,,,Commercial Bank,,07288C,,,,,,,,,,,,MUNCH,MUNCH,,,Aaa,,,,Foreign Public,,,,Germany,M,,100.878,15047,No,,,942.503,942.503,,,2009-03-13,,,,,,,,,,Fxd/Straight Bd,,,,15047,,,,,,,Banks,6000,,,None,,,,,,,Foreign,BLGGGH,,934.3,,1.121,,,,07288C,,6000,,5.11,2001,,,Y,921146.0,921145.0,,,Primary Business not Hi-Tech,6000/6211/6159/6282,,,,,,,,,,,,,,
1162165010,Abn Amro Bank Nv,2001-03-07,,,929.4,,,,Invest bk,,1000,,Non-callable un,5,00072V,EUR,,2001-03-07,,,,,,,,,"1,000,000.0 $65.000 Fxd/Straight Bd",,,,AARX,,,,,,,,18.5,2.0,,,,Commercial Bank,,000937,,,,,,,,,2001-03-07,,2001-03-07,AMSTR,AMSTR,,,Aa3,,Comb.,Comb.,Euro Public,,,,Netherlands,2006-03-15,,"1,000.000",15049,Yes,,,929.4,929.4,,,,,,,,,,,,,Fxd/Straight Bd,,,,15049,1000000,,,,,,Banks,6000,,,None,,,,,,,Foreign,,1000000,929.4,,18.588,,Comb.,Comb.,000937,BM8PJY7,6000,,,2001,,5,Y,921142.0,921141.0,,,Primary Business not Hi-Tech,6000/6211,,,2006-03-15,2006-03-15,,,,,,,,,,
1162168001,Merrill Lynch & Co Inc,2001-03-02,,No,10,,,,"Pvd invest bkg,advisory svcs",Floats,,,Non-callable to,4.9,590188,US,59018YGL9,,,,,,,,,65,Mdm-Trm Fl Nts due '06,MER,,New York,MER,20000,2000-12-27,,,,,-16801,,,,,,Investment Bank,,590188,,,,US59018YGL92,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,100.000,15054,No,,,10,10,,,2006-01-17,,,,,,,,,,Mdm-Trm Fl Nts,2580986,,,15054,,,,,,,"Security brokers, dealers, and flotation companies",6211,590188,,None,,,,,,,New York,MER,,10,,,,,,590188,2580986,6211,,Floa,2001,,,Y,1488266.0,1386802.0,,,Primary Business not Hi-Tech,6211/6798/6411/6282/6712,,,,,2001-03-07,2001-03-07,,,,,,,,
1162169011,Principal Resident Mort 2001-1,2001-03-01,,,25.2,,,,Provide invest advisory svcs,Varies,,,Non-callable to,5.1,74475V,US,,,,,,,,,,,Asset Bkd Certs due '06,,,,,,,,,,,,Market,Market,,,,Investment Bank,,74251V,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,M,,Market,15040,No,,,25.2,25.2,,,2006-03-20,,,,,No,,,,,Asset Bkd Certs,,,,15040,,,,,,,Investment advice,6282,,,,,,,,,,Iowa,,,25.2,,,,,,74251V,2803014,6311,,Mark,2001,,,Y,,1258828.0,,,Primary Business not Hi-Tech,6282/619B,,,,,,,,,,,,,Rev Cred/Home Eq,
1162171001,Merrill Lynch & Co Inc,2001-03-05,,No,160,,,,"Pvd invest bkg,advisory svcs",Floats,,,Non-callable to,3,590188,US,59018YGM7,,,,,,,,,68,Mdm-Trm Fl Nts due '04,MER,,New York,MER,20000,2000-12-27,,,,,-16801,,,,,,Investment Bank,,590188,,,,US59018YGM75,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,100.000,15042,No,,,160,160,,,2004-03-08,,,,,,,,,,Mdm-Trm Fl Nts,2580986,,,15042,,,,,,,"Security brokers, dealers, and flotation companies",6211,,,None,,,,,,,New York,MER,,160,,,,,,590188,2580986,6211,,Floa,2001,,,Y,1488267.0,1386803.0,,,Primary Business not Hi-Tech,6211/6798/6411/6282/6712,,,,,2001-03-07,2001-03-07,,,,,,,,
1162173011,Principal Resident Mort 2001-1,2001-03-01,,,300,,,,Provide invest advisory svcs,5.490,,,Non-callable to,3.1,74475V,US,,,,,,,,,,,5.490% Asset Bkd Certs due '04,,,,,,,,,,,,Market,Market,,,,Investment Bank,,74251V,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,M,,Market,15040,No,,,300,300,,,2004-03-20,,,,,No,,,,,Asset Bkd Certs,,,,15040,,,,,,,Investment advice,6282,,,,,,,,,,Iowa,,,300,,,,,,74251V,2803014,6311,,Mark,2001,,,Y,,1258829.0,,,Primary Business not Hi-Tech,6282/619B,,,,,,,,,,,,,Rev Cred/Home Eq,
