MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1011139002,CrossWorlds Software Inc,2000-06-01,2000-06-01,Yes,40,,,,Dvlp ebusiness software,,,,,,22769P,US,22769P109,,,,,,,,,119,"4,000,000.0 Common Shares",,,Nasdaq,CWLD,50,2000-02-03,,,,,13149,0.7,7.0,,,,Pers/Bus/Rep Svc,,22769P,Yes,7623,2000-06-01,US22769P1093,,,,,2000-02-03,,2000-06-01,NASDQ,NASDQ,,,,,0.140,1.400,U.S. Public,,,249.6,United States,,,10.000,14767,,4.64,4000000,46,46,,,,14787,0.1,,,,0.38,3.8,19431,,Common Shares,2589820,Yes,Yes,14767,4000000,,,,No,,Prepackaged Software,7372,,,,,,,,,,California,CWLD,4000000,40,,3.22,,0.180,1.800,22769P,2589820,7372,,0.0,2000,,,Y,1095699.0,1070921.0,1,,Communication/Network Software|Internet Services & Software,7372/7375,,,,,,,14942,2000-11-28,1960-06-29,1960-06-29,1686-03-18,1686-03-18,,
1011164105,Tokyo Electric Power Co Inc,2000-06-01,,,460.5,,,-14,Electric utility company,1.825,,,Non-callable to,10.1,889107,Y,,,,,,,,,,,1.825% Bonds due '10,,,Tokyo 1,9501,,,,2000-12-15,,,-3167,0.033,0.355,,,,Electric Service,2000-12-15,889107,,,,,,,,,,,,JPOTC,JPOTC,,,Aa2,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,14776,No,,,460.5,460.5,,,2010-06-15,,,,,,0.023,0.255,,,Bonds,6895404,,,14776,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9501,,460.5,,1.635,,0.00,0.050,889107,6895404,4911,,1.82,2000,,,Y,1013981.0,997511.0,,,Communication/Network Software|Primary Business not Hi-Tech,4911/4813/4833/4899/7372/1731 /4931/6531/6799,2015-12-01,2015-06-01,,,2000-06-01,2000-06-01,,,,,,,,
1011166105,Promise Co Ltd,2000-06-01,,,184.2,,,45,Pvd consumer financing svcs,2.040,,,Non-callable to,7.1,74389Z,Y,,,,,,,,,,,2.040% Bonds due '07,,,Tokyo 1,8574,,,,2000-12-14,,,809,0.0370,0.4,,,,Credit Inst.,2000-12-14,74389Z,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14775,No,,,184.2,184.2,,,2007-06-14,,,,,,0.028,0.3,,,Bonds,6703295,,,14775,,,,,,,Personal credit institutions,6141,,,None,,,,,,,Foreign,8574,,184.2,,0.737,,0.0,0.05,74389Z,6703295,6141,,2.04,2000,,,Y,1013982.0,997512.0,,,Primary Business not Hi-Tech,6141/6153/6159/6351,2014-12-01,2014-06-01,,,2000-06-01,2000-06-01,,,,,,,,
1011167105,Suntory Ltd,2000-06-01,,,184.2,,,,"Prodn,whl beer,liquor",Floats,,,Non-callable to,10.1,86787Q,Y,,,,,,,,,,,Bonds due '10,,,,,,,,2000-12-21,,,,0.041,0.450,,,,Manufacturing,2000-12-21,86787Q,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,14782,No,,,184.2,184.2,,,2010-06-21,,,,,,0.032,0.35,,,Bonds,,,,14782,,,,,,,Malt beverages,2082,,,None,,,,,,,Foreign,,,184.2,,0.829,,0.00,0.050,86787Q,,2082,,Floa,2000,,,Y,1013983.0,997513.0,,,Primary Business not Hi-Tech,2082/2084/2086/5181/5813/6719,2021-12-01,2021-06-01,,,2000-06-01,2000-06-01,,,,,,,,
1011168105,Sumitomo Bank Ltd,2000-06-01,,,460.5,,,19,Bank,2.140,,,Non-callable to,10.1,865601,Y,,,,,,,,,,,2.140% Subord Bonds due '10,,,Osaka,8318,,,,2000-12-20,,,,0.041,0.450,,,,Commercial Bank,2000-12-20,865601,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,99.99,14781,No,,,460.454,460.454,,,2010-06-18,,,,,,0.032,0.35,,,Subord Bonds,6858526,,,14781,,,,,,,Banks,6000,,,None,,,,,,,Foreign,8318,,460.5,,2.072,,0.00,0.050,865601,6858526,6000,,2.14,2000,,,Y,1013984.0,997514.0,,,Primary Business not Hi-Tech,6000,2020-12-01,2020-06-01,,,2000-06-01,2000-06-01,,,,,,,,
1011193002,Nelvana Ltd,2000-06-01,2000-06-01,Yes,38.5,,,,Pvd motion picture services,,,,,,64042V,US,64042V107,,,,,,,,,24,"2,500,000.0 Sub Voting Shs",NELV,,Nasdaq,NELV,61.5,2000-05-08,,,,,4018,0.924,6.0,,20.5,,Leisure,,64042V,Yes,7623,2000-06-01,,,,,,2000-05-08,20.5,2000-06-01,NASDQ,NASDQ,,,,20.5,0.187,1.214,U.S. Public,,,157.1,Canada,,,15.400,14767,,29.313,2434032,44.275,44.275,,,,14787,0.1,,,,0.55,3.57143,23339,65968,Sub Voting Shs,2629748,Yes,No,14767,2500000,,,,No,3000000,Motion picture and video tape production,7812,,,,,,,,,,Foreign,NELV,2500000,38.5,76.875,2.657,3750000,0.187,1.214,64042V,2629748,7812,,0.0,2000,,,Y,1095697.0,1070919.0,0.649,,Primary Business not Hi-Tech,7812/7822,,,,,,,14942,2000-11-28,1960-06-29,1960-06-29,1686-03-18,1686-03-18,,
1011202011,Asset Backed Capital Finance,2000-06-01,,,50,,,,Investors,Floats,,,Non-callable to,1.1,04546C,US,,,,,,,,,,,Mdm-Trm Fl Nts due '01,,,,,,,,,,,,,,,,,Other Finance,,04546C,,,,,,,,,,,,NONE,NONE,,,Aaa,,,,U.S. Private,,,,United States,M,,99.99,14767,No,,,49.995,49.995,,,2001-06-18,,,,,No,,,,,Mdm-Trm Fl Nts,,,,14767,,,,,,,"Investors, nec",6799,,,,,,,,,,Delaware,,,50,,,,,,04546C,,6799,,Floa,2000,,,Y,,1257310.0,,,Primary Business not Hi-Tech,6799,,,,,,,,,,,,,,
1011225001,Household Finance Corp,2000-06-01,,No,50,,,,Pvd financial services,Floats,,,Non-callable to,1.5,441812,US,44181KE59,,,,,,,,,336,Mdm-Trm Fl Nts due '01,,,,HI,7500,1999-07-01,,,,,,,,,,,Credit Inst.,,441815,,,,US44181KE593,,,,,,,,OTC,OTC,,,A2,,,,U.S. Public,,,,United States,M,,100.000,14766,No,,,50,50,,,2001-12-05,,,,,,,,,,Mdm-Trm Fl Nts,,,,14766,,,,,,,Personal credit institutions,6141,441812,,None,,,,,,,Illinois,,,50,,,,,,441815,0540528,6141,,Floa,2000,,,Y,1479934.0,1379044.0,,,Primary Business not Hi-Tech,6141/5331/3429,,,,,2000-06-08,2000-06-08,,,,,,,,
1011228001,Bank of America Corp,2000-06-01,,No,71,,,74,"Provide banking,financial svcs",7.380,,,Non-callable to,1,060505,US,06050TDK5,,,,,,,,,,7.380% Bank Notes due '01,BAC,,New York,BAC,,,,,,,8766,,,,,,Commercial Bank,,060505,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,,,,United States,M,,100.000,14762,No,,,71,71,,,2001-06-01,,,,,,,,,,Bank Notes,2295677,,,14762,,,,,,,National commercial banks,6021,060505,,None,,,,,,,North Carolina,BAC,,71,,,,,,060505,2295677,6021,,7.38,2000,,,Y,1479935.0,1379045.0,,,Primary Business not Hi-Tech,6021/6153/6159/6282/6411/6712,,,,,,,,,,,,,,
1011230001,Bank of America Corp,2000-06-01,,No,300,,,,"Provide banking,financial svcs",Floats,,,Non-callable to,1,060505,US,06060TDL3,,,,,,,,,,Flt Rate Bk Nts due '01,BAC,,New York,BAC,,,,,,,8766,,,,,,Commercial Bank,,060505,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,,,,United States,M,,100.000,14767,No,,,300,300,,,2001-06-06,,,,,,,,,,Flt Rate Bk Nts,2295677,,,14767,,,,,,,National commercial banks,6021,060505,,None,,,,,,,North Carolina,BAC,,300,,,,,,060505,2295677,6021,,Floa,2000,,,Y,1479936.0,1379046.0,,,Primary Business not Hi-Tech,6021/6153/6159/6282/6411/6712,,,,,,,,,,,,,,
1011254001,Daimlerchrysler N America,2000-06-01,,No,1000,,,136,Mnfr motor vehicles,7.750,,,Special Call,,23439E,US,23383SAJ6,,,,,,,,,157,7.750% Gtd Global Nts due '05,,,,DCX,22100,1999-12-27,,,,,,3.250,0.325,D1668R,,,Manufacturing,,D1668R,,,,,,,,,,,,OTC,OTC,,,A1,,Comb.,Comb.,U.S. Public,,,,United States,,,99.556,14769,No,,,995.56,1994.17,,,2005-06-15,,1.25,,,,2,0.2,,,Gtd Global Nts,,,,14769,,,,,,,Motor vehicles and passenger car bodies,3711,23439E,,None,,,,,,,Michigan,,,2000,,3.25,,Comb.,Comb.,D1668R,5529027,3711,,7.85,2000,,,N,1485135.0,1383865.0,0.125,,Primary Business not Hi-Tech,3711/3713/3714/6719,,,,,2000-12-07,2000-12-07,,,,,,,,
1011257001,Daimlerchrysler N America,2000-06-01,,No,1000,,,177,Mnfr motor vehicles,8.000,,,Special Call,,23439E,US,233835AK3,,,,,,,,,157,8.000% Gtd Global Nts due '10,,,,DCX,22100,1999-12-27,,,,,,4.250,0.425,D1668R,,,Manufacturing,,D1668R,,,,US233835AK38,,,,,,,,OTC,OTC,,,A1,,Comb.,Comb.,U.S. Public,,,,United States,,,99.861,14769,No,,,998.61,1994.17,,,2010-06-15,,2.5,,,,3,0.3,,,Gtd Global Nts,,,,14769,,,,,,,Motor vehicles and passenger car bodies,3711,23439E,,None,,,,,,,Michigan,,,2000,,4.25,,Comb.,Comb.,D1668R,5529027,3711,,8.02,2000,,,Y,1485136.0,1383865.0,0.25,,Primary Business not Hi-Tech,3711/3713/3714/6719,,,,,2000-12-07,2000-12-07,,,,,,,,
1011264001,Federal Home Loan Banks,2000-06-01,,No,8.75,,,,Federal credit agency,7.250,,,Non-callable to,2,313388,US,3133MBJ99,,,,,,,,,,7.250% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14767,No,,,8.762,8.762,,,2002-05-15,,,,,,,,,,Bonds,,,,14767,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,8.75,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1479946.0,1379053.0,,,Primary Business not Hi-Tech,6019,,,,,2000-06-15,2000-06-15,,,,,,,,
1011265001,Federal Home Loan Banks,2000-06-01,,No,30,,,,Federal credit agency,7.625,100,,Non-callable un,0.5,313388,US,3133MBN52,,,,,,,,,,7.625% Bonds due '01,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,US3133MBN528,,,,,,,,OTC,OTC,,,NR,,1.000,0.100,U.S. Public,,,,United States,2000-12-21,,Market,14782,No,,,30,30,,,2001-12-21,,,,,,0.75,0.075,,,Bonds,,,,14782,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,30,,,,,,313388,,6019,,Mark,2000,,0.5,Y,1479939.0,1379049.0,,,Primary Business not Hi-Tech,6019,,,2000-12-21,2000-12-21,2000-06-22,2000-06-22,,,,,,,,
1011266001,Federal Home Loan Banks,2000-06-01,,No,3.5,,,,Federal credit agency,7.500,,,Non-callable to,20.2,313388,US,3133MBN60,,,,,,,,,,7.500% Bonds due '20,,,,,,,,,,,,4.220,0.422,,,,Fedl Credit Agcy,,313388,,,,US3133MBN601,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,M,,Market,14767,No,,,3.485,3.485,,,2020-05-15,,,,,,,,,,Bonds,,,,14767,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,3.5,,0.015,,Comb.,Comb.,313388,,6019,,Mark,2000,,,Y,1479947.0,1379054.0,,,Primary Business not Hi-Tech,6019,,,,,2000-06-08,2000-06-08,,,,,,,,
1011267001,Federal Home Loan Banks,2000-06-01,,No,32,,,,Federal credit agency,7.250,,,Non-callable to,5,313388,US,3133MBH42,,,,,,,,,,7.250% Bonds due '05,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14767,No,,,31.955,56.919,,,2005-05-13,,,,,,,,,,Bonds,,,,14767,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,57,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1479940.0,1379050.0,,,Primary Business not Hi-Tech,6019,,,,,2000-06-12,2000-06-12,,,,,,,,
1011268001,Federal Home Loan Banks,2000-06-01,,No,25,,,,Federal credit agency,7.250,,,Non-callable to,5,313388,US,3133MBH42,,,,,,,,,,7.250% Bonds due '05,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14767,No,,,24.965,56.919,,,2005-05-13,,,,,,,,,,Bonds,,,,14767,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,57,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,N,1479941.0,1379050.0,,,Primary Business not Hi-Tech,6019,,,,,2000-06-12,2000-06-12,,,,,,,,
