MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1166712021,Marlborough Stirling PLC,2001-04-03,,,54.681,,,,Pvd software solutions svcs,0.0,,,,,57088F,STG,,,,0,,,,,,,"27,260,000.0 Ord/Common Shs.",MAS,,London,MAS,,2001-03-05,,,,,9862,,,,3.2274,,Pers/Bus/Rep Svc,,57088F,Yes,,,GB0030212681,,,,,2001-03-05,2.4939,2001-04-03,LONDN,LONDN,,,,2.86065,,,U.K. Public,,,464.1,United Kingdom,,,1.400,15074,No,,27260000,62.884,108.42,,,,,,,,,,,,,Ord/Common Shs.,3021268,Yes,Yes,15074,27260000,,,,No,,Prepackaged Software,7372,,,,,,,,,,,MAS,47000000,94.278,,,,,,57088F,3021268,7372,,0,,,,Y,920447.0,920446.0,,,Other Software (inq. Games),7372,,,,,2001-04-03,2001-04-03,,,,,,,,
1167508101,Total Access Communication PCL,2001-04-04,,,330.45,,,,Pvd wireless telecom svcs,5.600,,,Non-callable to,5.1,89152M,BA,,,,,,,,,,,5.600% Fxd/Straight Bd due '06,,,Thailand,TAC,,,,2001-07-04,,,10593,,,,,,Radio/TV/Telecom,,89152M,,,,,,,,,,,,THAI,THAI,,,NR,,,,Thailand Public,,,,Thailand,,,100.000,15069,No,,,330.45,330.45,,,2006-04-04,,,,,,,,,,Fxd/Straight Bd,B1Z4V22,,,15069,,,,,,,Radiotelephone communications,4812,,,None,,,,,,,Foreign,TAC,,330.45,,,,,,89152M,B1Z4V22,4812,,5.60,2001,,,Y,923393.0,923392.0,,,Cellular Communications|Satellite Communications,4812/4899,,,,,2001-03-22,2001-03-22,,,,,,,,
1167844008,Government National Mortgage,2001-04-23,,No,771.417,8.8,,,Government sponsored agency,Varies,,,Clean up Call,,383736,US,38373MAH3,,,,,,,,,,Gtd Pass Certs due '26,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,15095,No,,,771.417,884.145,,,2026-09-30,,,,,,,,,,Gtd Pass Certs,,,,15095,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,884.145,,,,,,383736,,6111,,Mark,2001,,,Y,1209934.0,1126033.0,,,Primary Business not Hi-Tech,6111,,,,,2001-07-18,2001-07-18,,,,,,,GNMA/Comm. Mtg|Multifamily,
1167995021,Proven Media VCT Plc,2001-04-05,,,8.829,,,,Investments,0.0,,,,,74476H,STG,,,,0,,,,,,,"6,187,332.0 Ord/Common Shs.",,,,PVN,,2001-04-05,,,,,,,,,,,Other Finance,,74475N,Yes,,,,,,,,2001-04-05,,2001-04-05,LONDN,LONDN,,,,,,,U.K. Public,,,,United Kingdom,,,1.000,15126,No,,6187332,8.829,8.829,,,,,,,,,,,,,Ord/Common Shs.,B5B7YS0,Yes,Yes,15126,6187332,,,,No,,"Management investment offices, open-end",6722,,,,,,,,,,,,6187332,8.829,,,,,,74475N,B8GH9P8,6799,,0,,,,Y,923612.0,923611.0,,,Primary Business not Hi-Tech,6722,,,,,2001-10-28,2001-04-05,,,,,,,,
1169303001,Federal Home Loan Banks,2001-04-03,,No,15,,,105,Federal credit agency,5.200,100,,Non-callable un,1.5,313388,US,3133MEB75,,,,,,,,,,5.200% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MEB758,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-10-18,,Market,15083,No,,,15,15,,,2004-10-18,,,,,,1.25,0.125,,,Bonds,,,,15083,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.023,,Comb.,Comb.,313388,,6019,,Mark,2001,,1,Y,1489579.0,1388053.0,,,Primary Business not Hi-Tech,6019,,,2002-10-18,2002-10-18,2001-04-23,2001-04-23,,,,,,,,
1169589014,Solstice CDO 2001,2001-04-19,,,13.25,,,,Special Purpose Finance Co,,,,,,83512W,US,,,,,,,,,,,"13,250.0 Preferred Shs",,,,,,,,,,,,,,,,,Mtg Securities,,83512W,,,,,,,,,2001-04-19,,2001-04-19,NONE,NONE,,,Ba3,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,,,"1,000.000",15084,No,,,13.25,13.25,,,,,,,,No,,,,,Preferred Shs,,,,15084,13250,,,,,,Special purpose finance company,619B,,,None,,,,,,,Unknown,,13250,13.25,,,,,,83512W,,619B,,,2001,,,Y,,1104840.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Inv Grade Bonds,
1169620008,Government National Mortgage,2001-04-23,,No,200,6.1,,,Government sponsored agency,Floats,,,Clean up Call,,383736,US,383739L56,,,,,,,,,,Gtd Pass Certs due '31,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,15095,No,,,200,541.463,,,2031-04-20,,,,,,,,,,Gtd Pass Certs,,,,15095,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,541.463,,,,,,383736,,6111,,Floa,2001,,,Y,1210146.0,1125779.0,,,Primary Business not Hi-Tech,6111,,,,,2001-05-02,2001-05-02,,,,,,,GNMA,
1169679008,Wells Fargo MBS 2001-9,2001-04-24,,No,10,5.3,,,Mortgage securities finance co,6.750,,,Clean up Call,,94980F,US,,,,,,,,,,180,6.750% Pass-Thru Certs due '31,,,,WFC,10000,2000-10-26,,,,,,Market,,,,,Mortgage Bank,,66946V,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,66946V,Market,15092,No,,,9.941,838.705,,,2031-04-25,,,,,,,,,,Pass-Thru Certs,,,,15092,,,,,,,Mortgage bankers and loan correspondents,6162,94980F,,,,,,,,,Maryland,,,843.716,,,,,,949746,2649100,6021,,Mark,2001,,,N,1210170.0,1125888.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-06-12,2001-06-12,,,,,,,Residential Mtg,
1169696008,GMACM Mgt Loan Trust 2001-J2,2001-04-24,,No,25,4.5,,,Mortgage bank,6.500,,,Clean up Call,,36209E,US,,,,,,,,,,270,6.500% Pass-Thru Certs due '31,,,,GM,6710.4,2000-07-28,,,,,,Market,,,,,Mortgage Bank,,76085C,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,76085C,Market,15091,No,,,24.908,221.886,,,2031-06-25,,,,,,,,,,Pass-Thru Certs,,,,15091,,,,,,,Mortgage bankers and loan correspondents,6162,36209E,,,,,,,,,Minnesota,,,222.868,,,,,,370442,BYP4ZF4,3711,,Mark,2001,,,N,1210231.0,1125889.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-06-12,2001-06-12,,,,,,,Residential Mtg,
1169859008,SASCO Trust 2001-6,2001-04-26,,No,72.575,2.2,,,Special purpose finance co,5.500,,,Clean up Call,,80395L,US,86358RAL1,,,,,,,,,373,5.500% Pass-Thru Certs due '31,,,,LEH,4000,2000-04-18,,,,,,Market,,,,,Mortgage Bank,,863572,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,863572,Market,15095,No,,,72.575,354.401,,,2031-05-25,,,,,,,,,,Pass-Thru Certs,,,,15095,,,,,,,Mortgage bankers and loan correspondents,6162,80395L,,,,,,,,,Unknown,,,354.401,,,,,,524908,3134865,6211,,Mark,2001,,,Y,1210321.0,1125910.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-06-16,2001-06-16,,,,,,,Residential Mtg,
1169860008,Wells Fargo MBS 2001-11,2001-04-24,,No,48.9,4.6,,,Mortgage securities finance co,6.750,,,Clean up Call,,94980L,US,,,,,,,,,,180,6.750% Pass-Thru Certs due '31,,,,WFC,10000,2000-10-26,,,,,,Market,,,,,Mortgage Bank,,66946V,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,66946V,Market,15092,No,,,47.844,184.944,,,2031-04-25,,,,,,,,,,Pass-Thru Certs,,,,15092,,,,,,,Mortgage bankers and loan correspondents,6162,94980L,,,,,,,,,Maryland,,,189.027,,,,,,949746,2649100,6021,,Mark,2001,,,N,1210334.0,1125911.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-06-16,2001-06-16,,,,,,,Residential Mtg,
1170324105,The Chugoku Elec Power Co Inc,2001-04-02,,,157.76,,,,Elec utility,Floats,,,Non-callable to,12.2,171271,Y,,,,,,,,,,,Bonds due '13,,,Tokyo 1,9504,,,,2001-10-25,,,-3167,0.028,0.355,,,,Electric Service,2001-10-25,171271,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,,,Japanese Public,,,,Japan,M,,100.000,15089,No,,,157.76,157.76,,,2013-04-25,,,,,,,,,,Bonds,6195900,,,15089,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9504,,157.76,,0.56,,,,171271,6195900,4911,,Floa,2001,,,Y,1014485.0,998015.0,,,Data Commun(Exclude networking|Other Computer Systems,4911/4924/4961/4931/4899/7375 /4813/7373/8711/6531/7699,2025-10-01,2025-04-01,,,2001-04-02,2001-04-02,,,,,,,,
1170325105,Nissin Co Ltd,2001-04-09,,,11.993,,,,Pvd financing services,2.300,,,Non-callable to,3,654765,Y,,,,,,,,,,,2.300% Bond w/Warrants due '04,,,Tokyo 1,8571,,,,2001-10-20,,,,0.16,2.0,,,,Credit Inst.,2001-10-20,654765,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,,,Japanese Private,,,,Japan,M,,108.80,15085,No,,,13.048,13.048,,,2004-04-20,,,,,,,,,,Bond w/Warrants,6646958,,,15085,,,,,,,Personal credit institutions,6141,,,None,,,,,,,Foreign,8571,,11.993,,0.24,,,,654765,6646958,6141,,,2001,,,Y,1014486.0,998016.0,,,Primary Business not Hi-Tech,6141/6153/6159,2020-10-01,2020-04-01,,,2001-04-19,2001-04-02,,,,,,,,
1170327006,Republic of Slovenia,2001-04-02,,,395.73,,,89,National government,5.375,,,Non-callable to,10.1,83158V,EUR,,,,,,,,,,,5.375% Fxd/Straight Bd due '11,SL1,,,,,,,2002-04-11,,,,2.638,0.3,,,,National Gov't,,83158V,,,,,,,,,,,,LUXBG,LUXBG,,,A2,,,,Euro Public,,,,Slovenia,M,,98.438,15076,No,,,389.549,389.549,,,2011-04-11,,,,,,1.759,0.2,,,Fxd/Straight Bd,,,,15076,,,,,,,National government,999A,,,None,,,,,,,Foreign,,,395.73,,1.187,,,,83158V,,999A,,5.58,2001,,,Y,925860.0,925859.0,,,Primary Business not Hi-Tech,999A,,,,,,,,,,,,,,
1170328006,Argenta Nederland NV,2001-04-02,,,43.97,,,,Bank,5.000,,,Non-callable to,7.1,04010H,EUR,,,,,,,,,,,5.000% Fxd/Straight Bd due '08,,,,,,,,2002-05-22,,,,16.489,1.875,04010P,,,Commercial Bank,,04015M,,,,,,,,,,,,LUXBG,LUXBG,,,Aa1,,,,Euro Public,,,,Netherlands,M,,100.0,15117,No,,,43.97,43.97,,,2008-05-22,,,,,,2.199,0.25,,,Fxd/Straight Bd,,,,15117,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,43.97,,0.824,,,,04015M,,6000,,5.00,2001,,,Y,925874.0,925873.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1170418001,Federal Home Loan Banks,2001-04-02,,No,30,,,121,Federal credit agency,5.450,100,,Non-callable un,0.3,313388,US,,,,,,,,,,,5.450% Bonds due '04,,,,,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-07-25,,100.000,15090,No,,,30,30,,,2004-10-25,,,,,,1.25,0.125,,,Bonds,,,,15090,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,30,,0.038,,Comb.,Comb.,313388,,6019,,5.45,2001,,0.3,Y,1489792.0,1388255.0,,,Primary Business not Hi-Tech,6019,,,2001-07-25,2001-07-25,,,,,,,,,,
