MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1229512009,Dentsu Inc,2001-11-20,,,115.654,,,,Pvd advg svcs,,,,,,24902Q,Y,,,,,,,,,,,"33,750.0 Ord/Common Shs.",DENN,,Tokyo 1,4324,,2001-10-16,,,,,-21368,171.33,5.0,,,,Pers/Bus/Rep Svc,,24902Q,Yes,,,JP3551520004,,,,,2001-10-16,,2001-11-30,TOKY1,TOKY1,,,,,34.268,1.000,Euro Public,,,4766.4,Japan,,,"420,000.000",15309,,24.656,,115.654,462.615,,,,,,,,,102.803,3,,33750,Ord/Common Shs.,6416281,Yes,Yes,15309,33750,,,,No,,Advertising agencies,7311,24902Q,,,,,,,,,Foreign,4324,135000,462.615,,5.783,,34.268,1.000,24902Q,6416281,7311,,0,2001,,,N,964637.0,822564.0,,,Primary Business not Hi-Tech|Internet Services & Software|Turnkey Systems|Other Computer Systems|Data Commun(Exclude networking,7311/7319/8742/7375/7373/5045 /6531/6513/6411/7363,,,,,2001-11-30,2001-11-30,15479,2002-05-19,1960-06-29,1960-06-29,,,,
1230523095,Thales SA,2001-11-20,,,31.173,,,,Manufacture defense equipment,,,,,,88348N,EUR,,,,,,,,,,,"913,735.0 Ord/Common Shs.",CSF,,Euro P.P.M,OH,,2001-10-20,,,,,,,,,,,Manufacturing,,88348N,No,,,FR0000121329,,,,,2001-10-20,,2001-11-20,PARIS,PARIS,,,,,,,France Public,,,5656.8,France,,,38.65,15302,,,,31.173,239.795,,,,,,,,,,,,913735,Ord/Common Shs.,4162791,Yes,Yes,15302,913735,,,,No,7000000,"Guided missile and space vehicle parts, nec",3769,88348N,,,,,,,,,Foreign,OH,7028734,238.545,,,7000000,,,88348N,4162791,3769,,0,2001,,,N,965521.0,965520.0,,,"Search,Detection,Navigation|Other Electronics|Satellites(Non-Communications)|Defense Related|Messaging Systems|Microwave Communications|Data Commun(Exclude networking|Telephone Interconnect Equip|Robotics|Applications Software(Business|Communication/Network Software",3769/3812/3669/3661/3679/3677 /7372,,,,,2001-11-20,2001-11-20,15419,2002-03-20,1960-04-30,1960-04-30,,,,
1230539021,Deltex Medical Group PLC,2001-11-01,,,7.31,,,,Pvd medical/health svcs,0,,,,,24785F,STG,,,,0,,,,,,,"20,000,000.0 Ord/Common Shs.",DEMG,,London AIM,DEMG,,2001-10-17,,,,,14615,,,,,,Healthcare,,24785F,No,,,GB0059337583,,,,,2001-10-17,,2001-11-01,AIM,AIM,,,,,,,U.K. Public,,,13.5,United Kingdom,,,0.250,15287,No,0.148,20000000,7.763,7.763,,,,,,,,,,,,,Ord/Common Shs.,3103865,Yes,Yes,15287,20000000,,,,No,,"Health and allied services, nec",8099,,,,,,,,,,,DEMG,20000000,7.31,,,,,,24785F,3103865,8099,,0,,,,Y,965614.0,965613.0,,,Healthcare Services,8099,,,,,2001-10-17,2001-10-17,,,,,,,,
1230634021,Medal Entertainment & Media,2001-11-02,,,2.193,,,,Investment holding company,0.0,,,,,58398W,STG,,,,0,,,,,,,"2,142,858.0 Ord/Common Shs.",MME,,London AIM,MME,,2001-11-02,,,,,,,,,,,Other Finance,,58398W,Yes,,,,,,,,2001-11-02,,2001-11-09,AIM,AIM,,,,,,,U.K. Public,,,,United Kingdom,,,0.700,15288,No,,2142858,2.193,2.193,,,,,,,,,,,,,Ord/Common Shs.,3100435,Yes,Yes,15288,2142858,,,,No,,"Investors, nec",6799,,,,,,,,,,,MME,2142858,2.193,,,,,,58398W,3100435,6799,,0,,,,Y,965645.0,965644.0,,,Primary Business not Hi-Tech,6799/6719,,,,,,,,,,,,,,
1230933021,Prestige Publishing Plc,2001-11-21,,,0.298,,,,Investment company,0.0,,,,,74123K,STG,,,,0,,,,,,,"5,250,000.0 Ord/Common Shs.",MAT,,London AIM,PPB,,2001-10-17,,,,,,,,,,,Other Finance,,74123K,Yes,,,,,,,,2001-10-17,,2001-11-28,AIM,AIM,,,,,,,U.K. Public,,,0.6,United Kingdom,,,0.040,15307,No,,5250000,0.298,0.298,,,,,,,,,,,,,Ord/Common Shs.,3285815,Yes,Yes,15307,5250000,,,,No,,"Investors, nec",6799,,,,,,,,,,,PPB,5250000,0.298,,,,,,74123K,3285815,6799,,0,,,,Y,956166.0,956165.0,,,Primary Business not Hi-Tech,6799,,,,,2001-10-17,2001-10-17,,,,,,,,
1231696095,Eldorado SA,2001-11-01,,,4.71,,,,Produce beer,,,,,,28468A,PZ,,,,,,,,,,,"1,333,300.0 Class G CommShr",EME,,,,,2001-10-22,,,,,,,,,,,Manufacturing,,28468A,Yes,,,,,,,,2001-10-22,,2002-01-03,WARSW,WARSW,,,,,,,Poland Public,,,,Poland,,,15.000,15350,,30.475,1333300,4.71,4.71,,,,,,,,,,,,,Class G CommShr,7280076,Yes,Yes,15350,1333300,,,,No,,Malt beverages,2082,,,,,,,,,,Foreign,,1333300,4.71,,,,,,28468A,7280076,2082,,0,2001,,,Y,966278.0,966277.0,,,Primary Business not Hi-Tech,2082,,,,,2001-10-22,2001-10-22,,,,,,,,
1232055096,Commonwealth Bank of Australia,2001-11-01,,,76.245,,,,Bank,Floats,,,Non-callable to,3,202712,AU,,,,,,,,,,,Mdm-Trm Sub Nts due '04,,,Australia,CBA,,,,2002-02-01,,,-17897,,,,,,Commercial Bank,,202712,,,,,,,,,,,,AUSLA,AUSLA,,,Aa3,,,,Australia Public,,,,Australia,M,,100.000,15280,No,,,76.245,76.245,,,2004-11-01,,,,,,,,,,Mdm-Trm Sub Nts,6215035,,,15280,,,,,,,Banks,6000,,,None,,,,,,,Foreign,CBA,,76.245,,,,,,202712,6215035,6000,,Floa,2001,,,Y,966600.0,966599.0,,,Primary Business not Hi-Tech,6000/6733/6311/6371/6321/6331 /6282,,,,,,,,,,,,,,
1232323021,First Artist Corp PLC,2001-11-26,,,7.05,,,,"Pvd media,mktg,mgmt svcs",0,,,,,31859K,STG,,,,0,,,,,,,"10,000,000.0 Ord/Common Shs.",R4E,,London AIM,FAN,,2001-10-22,,,15330,,9497,,,,,,Pers/Bus/Rep Svc,,31859K,Yes,,,,,,,,2001-10-22,,2001-12-21,AIM,AIM,,,,,,,U.K. Public,,,,United Kingdom,,,0.500,15330,No,0.231,10000000,7.05,7.05,0.747,,,,,,,,,,,,Ord/Common Shs.,B1HLCW8,Yes,Yes,15330,10000000,,,,No,,"Advertising, nec",7319,,,,,,,,,,,FAN,10000000,7.05,,,,,,31859K,B1HLCW8,7319,,0,,,,Y,966177.0,966176.0,,,Primary Business not Hi-Tech,7319/6282/7941/7929/7999/7389,,,,,2001-12-21,2001-10-22,,,,,,,,
1233419021,easyJet PLC,2001-11-02,,,106.918,,,,Provide airline services,0,,,,,29011L,STG,,,,0,,,,,,,"19,498,958.0 Ord/Common Shs.",EZJ,,London,EZJ,,2001-10-29,,,,,12784,,,,,,Transportation,,29011L,No,,,GB0001641991,,,,,2001-10-29,,2001-11-02,LONDN,LONDN,,,,,,,U.K. Public,,,1425.7,United Kingdom,,,3.750,15286,No,6.017,7800000,106.918,214.024,,,,,,,,,,,,11698958,Ord/Common Shs.,B7KR2P8,Yes,Yes,15286,19498958,3920397,,,No,,"Air transportation, scheduled",4512,,,,,,,,,,,EZJ,39032258,214.024,,,,,,29011L,B7KR2P8,4512,,0,,,,Y,967050.0,967049.0,,,Primary Business not Hi-Tech,4512,,,,,2001-11-07,2001-11-02,,,,,,,,
1233615008,Holmes Financing No 5 PLC,2001-11-01,,No,750,2.9,,,Bank; Special Purpose Finance,Floats,100,,Make Whole Call,3,43633A,US,43638RAD2,,,,,,,,,,Asset Bkd Certs due '06,,,,ANBS,,,,,,,,1.500,0.150,,,,Commercial Bank,,002920,,,,,,,,,,,,LONDN,LONDN,,,Aaa,,,0.030,U.S. Public,Fin. Service,Non-Mtg. Pass,,United Kingdom,A,,100.000,15287,No,,,750,924,,,2006-10-15,,,,,,0.9,0.09,,,Asset Bkd Certs,,,,15287,,,,,,,Banks,6000,43633A,,,,,,,,,Foreign,,,924,,1.125,,,0.030,002920,5705946,6000,,Floa,2001,,,Y,1214615.0,1126377.0,,,Primary Business not Hi-Tech,6000/619B,,,2004-10-15,2004-10-15,2001-11-06,2001-11-06,,,,,,,Rev Cred/Home Eq,
1233618008,Holmes Financing No 5 PLC,2001-11-01,,No,35,1.2,,,Bank; Special Purpose Finance,Floats,,,Non-callable to,39.3,43633A,US,43638RAB6,,,,,,,,,,Asset Bkd Certs due '40,,,,ANBS,,,,,,,,1.500,0.150,,,,Commercial Bank,,002920,,,,,,,,,,,,LONDN,LONDN,,,Aa3,,,0.030,U.S. Public,Fin. Service,Non-Mtg. Pass,,United Kingdom,M,,100.000,15287,No,,,35,924,,,2040-07-15,,,,,,0.9,0.09,,,Asset Bkd Certs,,,,15287,,,,,,,Banks,6000,43633A,,,,,,,,,Foreign,,,924,,0.053,,,0.030,002920,5705946,6000,,Floa,2001,,,N,1214616.0,1126377.0,,,Primary Business not Hi-Tech,6000/619B,,,,,2001-11-06,2001-11-06,,,,,,,Rev Cred/Home Eq,
1233619008,Holmes Financing No 5 PLC,2001-11-01,,No,52,1.2,,,Bank; Special Purpose Finance,Floats,,,Non-callable to,39.3,43633A,US,43638RAC4,,,,,,,,,,Asset Bkd Certs due '40,,,,ANBS,,,,,,,,2.000,0.200,,,,Commercial Bank,,002920,,,,US43638RAC43,,,,,,,,LONDN,LONDN,,,Baa2,,,0.040,U.S. Public,Fin. Service,Non-Mtg. Pass,,United Kingdom,M,,100.000,15287,No,,,52,924,,,2040-07-15,,,,,,1.2,0.12,,,Asset Bkd Certs,,,,15287,,,,,,,Banks,6000,43633A,,,,,,,,,Foreign,,,924,,0.104,,,0.040,002920,5705946,6000,,Floa,2001,,,N,1214618.0,1126377.0,,,Primary Business not Hi-Tech,6000/619B,,,,,2001-11-06,2001-11-06,,,,,,,Rev Cred/Home Eq,
1233808095,Kvaerner ASA,2001-11-29,,,167.25,,,,"Oil and gas exploration,prodn",,,,,,50152R,NKR,,,,,,,,,,,"187,500,000.0 Ord/Common Shs.",,,,,,2001-10-20,,,,,,,,,,,Natural Resource,,50152R,No,,,,,SUNDCS,,,2001-10-20,,2001-11-30,OSLO,OSLO,,,,,,,Norway Public,,,396,Norway,,,8.000,15312,,,187500000,167.25,390.25,,,,,,,,,,,,,Ord/Common Shs.,,Yes,Yes,15312,187500000,187500000,42.857,42.857,No,,Crude petroleum and natural gas,1311,50152R,,,,,,,,,Foreign,,437500000,390.25,,,,,,50152R,,1311,,0,2001,,,Y,957405.0,925553.0,,,Primary Business not Hi-Tech,1311/1381/1382/3554/5084/3731 /4911,,,,,,,,,,,,,,
1233812009,AKup Intl Hldg Ltd,2001-11-02,,,5.23,,,,Pvd ecommerce information svcs,,,,,,01035P,HK,,,,,,,,,,,"145,700,000.0 Ord/Common Shs.",,,HK GEM,8179,,2001-10-31,,,,,,0.001,3.5,,,,Pers/Bus/Rep Svc,,01035P,Yes,,,,,,,,2001-10-31,,2001-11-02,HKGEM,HKGEM,,,,,Comb.,Comb.,Euro Public,,,,Taiwan,,,0.280,15281,,,117000000,5.23,5.23,,,,,,,,,,,,28700000,Ord/Common Shs.,6419138,Yes,Yes,15281,145700000,,,,No,,"Business services, nec",7389,,,,,,,,,,Foreign,8179,145700000,5.23,,0.183,,Comb.,Comb.,01035P,6419138,7389,,0.0,2001,,,Y,967536.0,967535.0,,,Internet Services & Software,7389/7375,,,,,2001-11-05,2001-11-02,,,,,,,,
1233858095,Ginger SA,2001-11-20,,,1.053,,,,Provide engineering services,,,,,,39937N,EUR,,,,,,,,,,,"79,545.0 Ord/Common Shs.",GING,,Euro P.P.M,GNG,,2001-11-06,,,,,13663,,,,,,Pers/Bus/Rep Svc,,39937N,Yes,,,,,,,,2001-11-06,,2001-11-21,EURPS,EURPS,,,,,,,France Public,,,,France,,,15.000,15302,,36.647,79545,1.053,12.97,,,,,,,,,,,,,Ord/Common Shs.,7244094,Yes,Yes,15302,79545,,,,No,,Engineering services,8711,39937N,,,,,,,,,Foreign,GNG,979545,12.97,,,,,,39937N,7244094,8711,,0,2001,,,N,967044.0,967043.0,,,Research & Development Firm|Healthcare Services,8711/8734/8748/1731/1542/1531 /4841/4812/4959,,,,,2001-11-21,2001-11-06,15664,2002-05-19,1960-12-31,1960-06-29,,,,
