MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1052942105,Acom Co Ltd,2000-10-04,,,91.41,,,60,Pvd consumer fin svcs,1.500,,,Non-callable to,3,004845,Y,,,,,,,,,,,1.500% Bonds due '03,,,Tokyo 1,8572,,,,2001-04-20,,,-8674,0.032,0.35,,,,Credit Inst.,2001-04-20,004845,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14903,No,,,91.41,91.41,,,2003-10-20,,,,,,0.023,0.25,,,Bonds,6049784,,,14903,,,,,,,Personal credit institutions,6141,004845,,None,,,,,,,Foreign,8572,,91.41,,0.32,,0.0,0.05,004845,6049784,6141,,1.50,2000,,,Y,1014181.0,997711.0,,,Primary Business not Hi-Tech,6141/6153/6351/6211/7323/7322 /7349/6411/7363,2020-10-01,2020-04-01,,,2000-10-04,2000-10-04,,,,,,,,
1052943105,Acom Co Ltd,2000-10-04,,,91.41,,,70,Pvd consumer fin svcs,1.820,,,Non-callable to,4.1,004845,Y,,,,,,,,,,,1.820% Bonds due '04,,,Tokyo 1,8572,,,,2001-04-20,,,-8674,0.032,0.35,,,,Credit Inst.,2001-04-20,004845,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14903,No,,,91.41,91.41,,,2004-10-20,,,,,,0.023,0.25,,,Bonds,6049784,,,14903,,,,,,,Personal credit institutions,6141,004845,,None,,,,,,,Foreign,8572,,91.41,,0.32,,0.0,0.05,004845,6049784,6141,,1.82,2000,,,Y,1014182.0,997712.0,,,Primary Business not Hi-Tech,6141/6153/6351/6211/7323/7322 /7349/6411/7363,2020-10-01,2020-04-01,,,2000-10-04,2000-10-04,,,,,,,,
1052956096,Rheinboden Hypothekenbank,2000-10-04,,,174.84,,,,Federal reserve bank,Floats,,,Non-callable to,3.1,76206G,EUR,,,,,,,,,,,Float Rate Nts due '03,,,Dusseldorf,,,,,2001-01-13,,,,0.8740,0.1,,,,Commercial Bank,,01853X,,,,,,,,,,,,LUXBG,LUXBG,,,Aaa,,,,Germany Public,,,,Germany,M,,100.015,14894,No,,,174.866,174.866,,,2003-10-13,,,,,,0.437,0.05,,,Float Rate Nts,5716830,,,14894,,,,,,,Banks,6000,,,None,,,,,,,Foreign,RBH,,174.84,,0.175,,,,01853X,,6000,,Floa,2000,,,Y,893667.0,893666.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1052975096,Zuger Kantonalbank,2000-10-04,,,86.34,,,,Bank,4.375,,,Non-callable to,11.2,98676A,SFR,,,,,,,,,,,4.375% Fxd/Straight Bd due '11,,,Swiss Exch,ZUGER,,,,2001-10-20,,,,,,,,,Commercial Bank,,98676A,,,,,,,,,,,,SWISS,SWISS,,,NR,,,,Switzerland Publi,,,,Switzerland,M,,101.000,14903,No,,,87.203,87.203,,,2011-10-20,,,,,,,,,,Fxd/Straight Bd,BJYG3B8,,,14903,,,,,,,Banks,6000,,,None,,,,,,,Foreign,ZUGER,,86.34,,,,,,98676A,BJYG3B8,6000,,4.26,2000,,,Y,893722.0,893721.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1052981096,DG Bank,2000-10-04,,,437.1,,,,Bank,Floats,,,Non-callable to,6.1,251553,EUR,,,,,,,,,,,Float Rate Nts due '06,,,,,,,,2001-04-16,,,,1.311,0.150,,,,Commercial Bank,,251553,,,,,,,,,,,,FRANK,FRANK,,,Aaa,,,,Germany Public,,,,Germany,M,,99.994,14899,No,,,437.074,437.074,,,2006-10-16,,,,,,0.656,0.075,,,Float Rate Nts,4266336,,,14899,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,437.1,,0.656,,,,251553,4266336,6000,,Floa,2000,,,Y,893742.0,893741.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1053004008,Government National Mortgage,2000-10-23,,No,52.936,1.9,,,Government sponsored agency,6.500,,,Clean up Call,,383736,US,3837H43Z6,,,,,,,,,,6.500% Pass-Thru Certs due '17,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,14913,No,,,52.936,433.084,,,2017-11-20,,,,,,,,,,Pass-Thru Certs,,,,14913,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,433.084,,,,,,383736,,6111,,Mark,2000,,,N,1207000.0,1125294.0,,,Primary Business not Hi-Tech,6111,,,,,2000-10-26,2000-10-26,,,,,,,GNMA,
1053034002,Advanced Switching Com Inc,2000-10-04,2000-10-04,Yes,79.643,,,,Pvd broadband access platforms,,,,,,00757V,US,00757V106,,,,,,,,,96,"5,309,500.0 Common Shares",,,Nasdaq,ASCX,86.3,2000-06-30,,,,,,1.05,7.0,,,,Radio/TV/Telecom,,00757V,Yes,,2000-10-04,US00757V1061,,,,,2000-06-30,,2000-10-05,NASDQ,NASDQ,,,,,0.210,1.400,U.S. Public,,,739.7,United States,,,15.000,14893,,0.1,5309500,91.589,107.813,,,,14912,,,,,0.68,4.53333,28463,,Common Shares,2645993,Yes,Yes,14893,5309500,,,,No,,"Communications services, nec",4899,00757V,,,,,,,,,Virginia,ASCX,6250000,91.634,,6.411,,0.160,1.067,00757V,2645993,4899,,0.0,2000,,,Y,1074284.0,909567.0,,,Primary Business not Hi-Tech,4899,,,,,,,,,,,,,,
1053036001,General Electric Capital Corp,2000-10-04,,No,750,,,73,Provide financing services,6.700,,,Non-callable to,2,369622,US,36962GVK7,,,,,,,,,90,6.700% Global MTNs due '02,GEA,,New York,GE,27567.6,2000-07-06,,,,,-6209,2.000,0.200,,,,Credit Inst.,,369604,,,,US36962GVK74,,,,,,,,OTC,OTC,,,Aaa,,Comb.,Comb.,U.S. Public,,,,United States,M,,99.919,14893,No,,,749.393,999.19,,,2002-10-01,,,,,,,,,,Global MTNs,B062V84,,,14893,,,,,,,Personal credit institutions,6141,369622,,None,,,,,,,Connecticut,GEA,,1000,,1.5,,Comb.,Comb.,369604,2380498,3612,,6.74,2000,,,Y,1483653.0,1382487.0,,,Primary Business not Hi-Tech,6141/6153/6159/7389,,,,,2000-10-17,2000-10-17,,,,,,,,
1053038001,Federal Home Loan Banks,2000-10-04,,No,41.5,,,,Federal credit agency,6.750,,,Non-callable to,1.9,313388,US,3133MBXZ5,,,,,,,,,,6.750% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14893,No,,,41.637,41.637,,,2002-08-15,,,,,,,,,,Bonds,,,,14893,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,41.5,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1483620.0,1382459.0,,,Primary Business not Hi-Tech,6019,,,,,2000-10-10,2000-10-10,,,,,,,,
1053039001,Federal Home Loan Banks,2000-10-04,,No,21.5,,,,Federal credit agency,6.875,,,Non-callable to,1.9,313388,US,3133MBY84,,,,,,,,,,6.875% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14893,No,,,21.676,21.676,,,2002-08-15,,,,,,,,,,Bonds,,,,14893,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,21.5,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1483621.0,1382460.0,,,Primary Business not Hi-Tech,6019,,,,,2000-10-12,2000-10-12,,,,,,,,
1053042002,Coach Inc,2000-10-04,2000-09-20,Yes,102.16,,,,"Retail accessories,gift items",,,,,,189754,US,189754104,,,,,,,,,110,"6,385,000.0 Common Shares",TPR,,New York,SLE,140,2000-06-16,,,,,-6939,1.120,7.000,,,,Retail,,803111,Yes,,2000-10-04,,,,,,2000-06-16,,2000-10-09,NYSE,NYSE,,,,,0.220,1.375,U.S. Public,,,,United States,,,16.000,14894,,40.28,6385000,117.484,133.404,,,,14912,0.1,,,,0.68,4.25,36960,,Common Shares,BF09HX3,Yes,Yes,14894,6385000,,,,No,,"Gift, novelty, and souvenir shops",5947,189754,,,,,,Sara Lee Corp,86.6,100,New York,TPR,7380000,116.004,,8.224,,0.220,1.375,803111,B76FBQ0,2011,803111,0,2000,SLE,,Y,1074201.0,894211.0,0.625,,Primary Business not Hi-Tech,5947/5948/5632/5944/5094/5661 /5699,,,,,2000-10-04,2000-10-04,,,,,,,,
1053044002,TNPC Inc,2000-10-04,2000-10-04,Yes,370.692,,,,Electric and gas utility,,,,,,87260K,US,87260K107,,,,,,,,,82,"17,652,000.0 Common Shares",NWPWQ,,New York,NPW,400,2000-07-14,,,,,,1.21,5.7620,,,,Electric Service,,87260K,Yes,7497,2000-10-04,US6524631008,,,,,2000-07-14,,2000-10-05,NYSE,NYSE,,,,,0.240,1.143,U.S. Public,,,2598.8,United States,,,21.000,14894,,9.313,17652000,428.904,579.6,,,,14912,0.1,,,,0.73,3.47619,127512,,Common Shares,2644257,Yes,Yes,14894,17652000,,,,No,,Electric and other services combined,4931,87260K,,,,,,,,,Connecticut,NPW,24000000,504,,24.713,,0.240,1.143,87260K,2644257,4931,,0.0,2000,,,Y,1095872.0,1071094.0,0.476,,Primary Business not Hi-Tech,4931/4911/4922/4932,,,,,,,15067,2001-04-02,1960-06-29,1960-06-29,1686-03-18,1686-03-18,,
1053045002,Corinthian Colleges Inc,2000-10-04,2000-10-04,Yes,110.325,,,,Pvd post-secondary educ svcs,,,,,,218868,US,218868107,,,,,,,,,23,"2,206,500.0 Common Shares",COCOQ,,Nasdaq,COCO,163.5,2000-09-11,,,,,12815,2.5,5.0,,54.5,,Other Services,,218868,No,,1999-02-04,US2188681074,,,,2000-10-04,2000-09-11,54.5,2000-10-04,NASDQ,NASDQ,,,,54.5,0.500,1.000,U.S. Public,,,690,United States,,,50.000,14894,,0.001,2206500,126.874,166.549,,,,14912,0.1,,,,1.5,3,,,Common Shares,2386021,Yes,Yes,14894,2206500,,,,No,3000000,Business and secretarial schools,8244,218868,,,,,,,,,California,COCO,3000000,144.825,163.5,6.344,3000000,0.500,1.000,218868,2386021,8244,,0.0,2000,,,Y,1074208.0,896047.0,0.2,,Primary Business not Hi-Tech,8244/8221,,,,,,,,,,,,,,
1053134091,Boralex Inc,2000-10-04,,,22.08,,D,,Provides renewable energy power services,,,,,,09950M,C,09950M300,,,,,,,,,,"6,000,000.0 Common Shares",BLX,,Toronto,BLX,,2000-09-20,,,,,8348,.275,5.000,,,,Electric Service,,09950M,No,,,CA09950M3003,,,,,2000-09-20,,2000-10-04,TORON,TORON,,,,,,,Can. Public,,,93.5,Canada,,,5.500,,,7.289,4000000,22.08,22.08,,,,,,,,,,,,2000000,Common Shares,2099084,Yes,Yes,,6000000,,,,No,,Electric services,4911,,,,,,,,,,Foreign,BLX,6000000,22.08,,1.104,,,,09950M,2099084,4911,,,2000,,,Y,1624907.0,1616472.0,,,Primary Business not Hi-Tech,4911/4931/4939/499A,,,,,,,,,,,,,,
1053153091,Cordova Industries Ltd,2000-10-04,,,0.201,,B,,Venture capital firm,,,,,,21864P,C,21864P105,,,,,,,,,,"1,500,000.0 Common Shares",APGO,,CA Vent Ex,CVU,,2000-02-18,,,,,14509,.02,10.000,,,,Other Finance,,21864P,Yes,,,CA21864P1053,,,,,2000-02-18,,2000-10-04,CVE,CVE,,,,,,,Can. Public,,,,Canada,,,0.200,,,0.341,1500000,0.201,0.201,,,,,,,,,,,,,Common Shares,BN2D4J4,Yes,Yes,,1500000,,,,No,,"Investors, nec",6799,,,,,,,,,,Foreign,CVU,1500000,0.201,,0.02,,,,21864P,BN2D4J4,6799,,,2000,,,Y,1625899.0,1617453.0,,,Primary Business not Hi-Tech,6799,,,,,,,,,,,,,,
1053206001,Fannie Mae,2000-10-04,,No,50,,,106,Pvd loan svcs,7.000,100,,Non-callable un,1,313586,US,,,,,,,,,,,7.000% Bonds due '04,FNMA,,New York,FNM,,,,,,,2922,,,,,,Fedl Credit Agcy,,313586,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,2001-10-12,,100.000,14895,No,,,50,50,,,2004-04-12,,,,,,,,,,Bonds,2333889,,,14895,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,50,,,,,,313586,2333889,6111,,7.00,2000,,1,Y,1483625.0,1382464.0,,,Primary Business not Hi-Tech,6111,,,2001-10-12,2001-10-12,,,,,,,,,,
1053213001,Fannie Mae,2000-10-04,,No,50,,,108,Pvd loan svcs,7.000,100,,Non-callable un,2,313586,US,31364KWZ9,,,,,,,,,,7.000% Medium-Term Nts due '05,FNMA,,New York,FNM,,,,,,,2922,2.000,0.200,,,,Fedl Credit Agcy,,313586,,,,US31364KWZ91,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-10-17,,100.000,14900,No,,,50,50,,,2005-10-17,,,,,,1.5,0.15,,,Medium-Term Nts,2333889,,,14900,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,50,,0.1,,Comb.,Comb.,313586,2333889,6111,,7.00,2000,,2,Y,1483626.0,1382465.0,,,Primary Business not Hi-Tech,6111,,,2002-10-17,2002-10-17,2000-10-12,2000-10-12,,,,,,,,
1053226002,Kosan Biosciences Inc,2000-10-05,2000-10-04,Yes,70,,,,Pvd coml research svcs,,,,,,50064W,US,50064W107,,,,,,,,,188,"5,000,000.0 Common Shares",KOSN,,Nasdaq,KOSN,80,2000-03-31,,,,,12784,0.98,7.0,,,,Pers/Bus/Rep Svc,,50064W,Yes,7497,2000-10-05,US50064W1071,,,,,2000-03-31,,2000-10-05,NASDQ,NASDQ,,,,,0.200,1.429,U.S. Public,,,333.8,United States,,,14.000,14893,,5.5,5000000,80.5,80.5,,,,14913,0.1,,,,0.56,4,24288,,Common Shares,2573243,Yes,Yes,14893,5000000,,,,No,,Commercial physical and biological research,8731,,,,,,,,,,California,KOSN,5000000,70,,5.635,,0.220,1.571,50064W,2573243,8731,,0.0,2000,,,Y,1095873.0,1071095.0,0.714,,Other Biotechnology|Research & Development Firm,8731/8733/8071,,,,,,,15068,2001-04-03,1960-06-29,1960-06-29,1686-03-18,1686-03-18,,
1053240108,Chugai Mining Co Ltd,2000-10-03,,,42.169,,,,"Gold,silver mining",,,,,,17126W,Y,,,,,,,,,,,"91,710,634 Par Val Com Stk",CHGM,,Tokyo 2,1491,,2000-10-03,,,,,-10105,0.0,,,,,Natural Resource,,17126W,No,,,,,,,,2000-10-03,,2000-10-03,TOKY2,TOKY2,,,,,,,Japan Private,,,218.3,Japan,,,50.000,14986,,0.397,91710634,42.169,42.169,,,,,,,,,,,,,Par Val Com Stk,6196107,Yes,Yes,14986,91710634,91710634,100,100,No,,Gold ores,1041,,,,,,,,,,Foreign,1491,91710634,42.169,,,,,,17126W,6196107,1041,,,2000,,,Y,1013365.0,996892.0,,,Primary Business not Hi-Tech,1041/1044/5052/3339,,,,,2000-12-20,2000-12-11,,,,,,,,
1053241108,Argo21 Corp,2000-10-02,,,26.509,,,,"Pvd sys integration,dvlp svcs",,,,,,04016W,Y,,,,,,,,,,,"800,000 Par Val Com Stk",GOTE,,Tokyo 1,4692,,2000-09-22,,,,,8874,1.368,4.13,,,,Pers/Bus/Rep Svc,,04016W,No,,,JP3126120009,,,,,2000-09-22,,2000-10-02,TOKY1,TOKY1,,,,,,,Japan Public,,,318.4,Japan,,,"3,608.000",14905,,,700000,26.509,26.509,,,,,,,,,,,,100000,Par Val Com Stk,6089058,Yes,No,14905,800000,,,,No,,Computer integrated systems design,7373,,,,,,,,,,Foreign,4692,800000,26.509,,1.095,,,,04016W,6089058,7373,,,2000,,,Y,1013366.0,996893.0,,,Other Computer Related Svcs|Data Processing Services|Computer Consulting Services|Other Software (inq. Games),7373/7376/7372/7379/7374,,,,,2000-10-23,2000-10-03,,,,,,,,
1053259001,Federal Home Loan Banks,2000-10-04,,No,150,,,,Federal credit agency,6.700,100,,Non-callable un,0.5,313388,US,3133MCCL7,,,,,,,,,,6.700% Bonds due '01,,,,,,,,,,,,0.300,0.030,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-04-10,,Market,14893,No,,,150,150,,,2001-10-10,,,,,,,,,,Bonds,,,,14893,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,150,,0.045,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.5,Y,1483645.0,1382482.0,,,Primary Business not Hi-Tech,6019,,,2001-04-10,2001-04-10,2000-10-25,2000-10-25,,,,,,,,
1053279001,"National City Bk,Cleveland,OH",2000-10-04,,No,82.5,,,,Coml bk,Floats,,,Non-callable to,2,635349,US,634902FJ4,,,,,,,,,,Senior Bank Nts due '02,,,,NCC,,,,,,,,,,,,,Commercial Bank,,635405,,,,US634902FJ41,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,100.000,14893,No,,,82.5,82.5,,,2002-10-10,,,,,,,,,,Senior Bank Nts,,,,14893,,,,,,,National commercial banks,6021,635349,,None,,,,,,,Ohio,,,82.5,,,,,,635405,2692665,6021,,Floa,2000,,,Y,1483627.0,1382466.0,,,Primary Business not Hi-Tech,6021/6022,,,,,,,,,,,,,,
1053284001,"National City Bk,Cleveland,OH",2000-10-04,,No,150,,,,Coml bk,Floats,,,Non-callable to,2,635349,US,634902FH8,,,,,,,,,,Senior Bank Nts due '02,,,,NCC,,,,,,,,,,,,,Commercial Bank,,635405,,,,US634902FH84,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,100.000,14889,No,,,150,150,,,2002-10-07,,,,,,,,,,Senior Bank Nts,,,,14889,,,,,,,National commercial banks,6021,635349,,None,,,,,,,Ohio,,,150,,,,,,635405,2692665,6021,,Floa,2000,,,Y,1483628.0,1382467.0,,,Primary Business not Hi-Tech,6021/6022,,,,,,,,,,,,,,
1053289001,Federal Home Loan Banks,2000-10-04,,No,50,,,,Federal credit agency,7.050,100,,Non-callable un,3,313388,US,3133MCCM5,,,,,,,,,,7.050% Bonds due '07,,,,,,,,,,,,2.500,0.250,,,,Fedl Credit Agcy,,313388,,,,US3133MCCM55,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2003-10-16,,Market,14899,No,,,50,50,,,2007-10-16,,,,,,2,0.2,,,Bonds,,,,14899,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,50,,0.125,,Comb.,Comb.,313388,,6019,,Mark,2000,,3,Y,1483641.0,1382478.0,,,Primary Business not Hi-Tech,6019,,,2003-10-16,2003-10-16,2000-10-16,2000-10-16,,,,,,,,
1053292105,Tokyo Electric Power Co Inc,2000-10-05,,,457.05,,,-7,Electric utility company,1.440,,,Non-callable to,6.1,889107,Y,,,,,,,,,,,1.440% Bonds due '06,,,Tokyo 1,9501,,,,2001-04-27,,,-3167,0.029,0.32,,,,Electric Service,2001-04-27,889107,,,,,,,,,,,,JPOTC,JPOTC,,,Aa2,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,14910,No,,,457.05,457.05,,,2006-10-27,,,,,,0.02,0.22,,,Bonds,6895404,,,14910,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9501,,457.05,,1.463,,0.00,0.050,889107,6895404,4911,,1.44,2000,,,Y,1014183.0,997713.0,,,Communication/Network Software|Primary Business not Hi-Tech,4911/4813/4833/4899/7372/1731 /4931/6531/6799,2027-10-01,2027-04-01,,,2000-10-05,2000-10-05,,,,,,,,
1053313001,El Paso Energy Corp,2000-10-05,,No,300,,,216,Gas utility,8.050,,,Non-callable to,30.5,283905,US,,,,,,,,,,,8.050% Global MTNs due '30,EP,,New York,EPG,,,,,,,,8.750,0.875,,,,Oil/Gas Pipeline,,283905,,,,,,,,,,,,OTC,OTC,,,Baa2,,Comb.,Comb.,U.S. Public,,,,United States,M,,99.561,14894,No,,,298.683,298.683,,,2030-10-15,,2.5,,,,5,0.5,,,Global MTNs,2295945,,,14894,,,,,,,Natural gas transmission,4922,,,None,,,,,,,Texas,EPG,,300,,2.625,,Comb.,Comb.,283905,2295945,4922,,8.09,2000,,,Y,1483652.0,1382486.0,0.25,,Primary Business not Hi-Tech,4922,,,,,2000-10-13,2000-10-13,,,,,,,,
1053319001,Federal Home Loan Banks,2000-10-05,,No,20,,,,Federal credit agency,8.000,100,,Non-callable un,1,313388,US,3133MCCQ6,,,,,,,,,,8.000% Bonds due '15,,,,,,,,,,,,3.000,0.300,,,,Fedl Credit Agcy,,313388,,,,US3133MCCQ69,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-10-26,,Market,14909,No,,,20,20,,,2015-10-26,,,,,,2.5,0.25,,,Bonds,,,,14909,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,20,,0.06,,Comb.,Comb.,313388,,6019,,Mark,2000,,1,Y,1483629.0,1382468.0,,,Primary Business not Hi-Tech,6019,,,2001-10-26,2001-10-26,2000-10-26,2000-10-26,,,,,,,,
1053320001,"LaSalle Bank NA,Chicago,IL",2000-10-05,,No,5,,,127,Com bk,7.200,102,2,Non-callable un,5,504785,US,51803MYA5,,,,,,,,,,7.200% Deposit Notes due '15,,,,AARX,,,,,,,,,,,,,Commercial Bank,,00080P,,,,,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,2005-10-19,,100.000,14902,No,,,5,5,,,2015-10-19,,,,,,,,,,Deposit Notes,,,,14902,,,,,,,National commercial banks,6021,,,None,,,,,,,Illinois,,,5,,,,,,000937,2295677,6000,,7.20,2000,,6,Y,1483630.0,1382469.0,,,Primary Business not Hi-Tech,6021/6022,,,2006-10-19,2005-10-19,,,,,,,,,,
1053325001,Federal Home Loan Banks,2000-10-05,,No,20,,,,Federal credit agency,6.810,100,,Non-callable un,0.5,313388,US,3133MCCP8,,,,,,,,,,6.810% Bonds due '02,,,,,,,,,,,,1.000,0.100,,,,Fedl Credit Agcy,,313388,,,,US3133MCCP86,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-04-25,,Market,14908,No,,,20,20,,,2002-04-25,,,,,,0.75,0.075,,,Bonds,,,,14908,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,20,,0.02,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.5,Y,1483631.0,1382470.0,,,Primary Business not Hi-Tech,6019,,,2001-04-25,2001-04-25,2000-10-25,2000-10-25,,,,,,,,
1053329001,"National City Bk,Cleveland,OH",2000-10-05,,No,50,,,,Coml bk,Floats,,,Non-callable to,2,635349,US,634902F48,,,,,,,,,,Flt Rate Bk Nts due '02,,,,NCC,,,,,,,,Market,Market,,,,Commercial Bank,,635405,,,,,,,,,,,,OTC,OTC,,,A3,,,,U.S. Public,,,,United States,M,,Market,14889,No,,,50,50,,,2002-10-06,,,,,,,,,,Flt Rate Bk Nts,,,,14889,,,,,,,National commercial banks,6021,635349,,None,,,,,,,Ohio,,,50,,,,,,635405,2692665,6021,,Floa,2000,,,Y,1483632.0,1382471.0,,,Primary Business not Hi-Tech,6021/6022,,,,,,,,,,,,,,
1053350001,Federal Home Loan Banks,2000-10-04,,No,130,,,,Federal credit agency,6.750,,,Non-callable to,1.4,313388,US,3133MBY76,,,,,,,,,,6.750% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14893,No,,,130.326,255.64,,,2002-02-15,,,,,,,,,,Bonds,,,,14893,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,255,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1483599.0,1382440.0,,,Primary Business not Hi-Tech,6019,,,,,2000-10-10,2000-10-10,,,,,,,,
